t_s,P_kW,power_normalized
0.000000000000000000e+00,6.596491124882943495e+02,1.704260356808411647e-01
1.000000000000000000e+00,6.610493826814218892e+02,1.744268076612054685e-01
2.000000000000000000e+00,6.624496528745497699e+02,1.784275796415707716e-01
3.000000000000000000e+00,6.638499230676773095e+02,1.824283516219350754e-01
4.000000000000000000e+00,6.652501932608047355e+02,1.864291236022993792e-01
5.000000000000000000e+00,6.666504634539326162e+02,1.904298955826646544e-01
6.000000000000000000e+00,6.680507336470601558e+02,1.944306675630289583e-01
7.000000000000000000e+00,6.694510038401876955e+02,1.984314395433932621e-01
8.000000000000000000e+00,6.708512740333151214e+02,2.024322115237575659e-01
9.000000000000000000e+00,6.722515442264430021e+02,2.064329835041228689e-01
1.000000000000000000e+01,6.736518144195705418e+02,2.104337554844871727e-01
1.100000000000000000e+01,6.750520846126979677e+02,2.144345274648514765e-01
1.200000000000000000e+01,6.764523548058258484e+02,2.184352994452167518e-01
1.300000000000000000e+01,6.778526249989533881e+02,2.224360714255810556e-01
1.400000000000000000e+01,6.792528951920808140e+02,2.264368434059453594e-01
1.500000000000000000e+01,6.806531653852083537e+02,2.304376153863096632e-01
1.600000000000000000e+01,6.820534355783362344e+02,2.344383873666749663e-01
1.700000000000000000e+01,6.834537057714637740e+02,2.384391593470392701e-01
1.800000000000000000e+01,6.848539759645912000e+02,2.424399313274035739e-01
1.900000000000000000e+01,6.862542461577190807e+02,2.464407033077688491e-01
2.000000000000000000e+01,6.876545163508466203e+02,2.504414752881331530e-01
2.100000000000000000e+01,6.890547865439741599e+02,2.544422472684974568e-01
2.200000000000000000e+01,6.904550567371019270e+02,2.584430192488627598e-01
2.300000000000000000e+01,6.918553269302294666e+02,2.624437912292270636e-01
2.400000000000000000e+01,6.932555971233570062e+02,2.664445632095913674e-01
2.500000000000000000e+01,6.946558673164847733e+02,2.704453351899566704e-01
2.600000000000000000e+01,6.960561375096123129e+02,2.744461071703209742e-01
2.700000000000000000e+01,6.974564077027398525e+02,2.784468791506852781e-01
2.800000000000000000e+01,6.988566778958673922e+02,2.824476511310495819e-01
2.900000000000000000e+01,7.002569480889951592e+02,2.864484231114148294e-01
3.000000000000000000e+01,7.016572182821226988e+02,2.904491950917791332e-01
3.100000000000000000e+01,7.030574884752502385e+02,2.944499670721434370e-01
3.200000000000000000e+01,7.044577586683781192e+02,2.984507390525087400e-01
3.300000000000000000e+01,7.058580288615055451e+02,3.024515110328730438e-01
3.400000000000000000e+01,7.072582990546330848e+02,3.064522830132373477e-01
3.500000000000000000e+01,7.086585692477606244e+02,3.104530549936016515e-01
3.600000000000000000e+01,7.100588394408883914e+02,3.144538269739669545e-01
3.700000000000000000e+01,7.114591096340159311e+02,3.184545989543312583e-01
3.800000000000000000e+01,7.128593798271434707e+02,3.224553709346955621e-01
3.900000000000000000e+01,7.142596500202713514e+02,3.264561429150608651e-01
4.000000000000000000e+01,7.156599202133987774e+02,3.304569148954251689e-01
4.100000000000000000e+01,7.170601904065263170e+02,3.344576868757894728e-01
4.200000000000000000e+01,7.184604605996541977e+02,3.384584588561547203e-01
4.300000000000000000e+01,7.198607307927816237e+02,3.424592308365190241e-01
4.400000000000000000e+01,7.212610009859091633e+02,3.464600028168833279e-01
4.500000000000000000e+01,7.226612711790370440e+02,3.504607747972486309e-01
4.600000000000000000e+01,7.240615413721645837e+02,3.544615467776129347e-01
4.700000000000000000e+01,7.254618115652920096e+02,3.584623187579772385e-01
4.800000000000000000e+01,7.268620817584195493e+02,3.624630907383415424e-01
4.900000000000000000e+01,7.282623519515474300e+02,3.664638627187068454e-01
5.000000000000000000e+01,7.296626221446749696e+02,3.704646346990711492e-01
5.100000000000000000e+01,7.310628923378023956e+02,3.744654066794354530e-01
5.200000000000000000e+01,7.324631625309302763e+02,3.784661786598007560e-01
5.300000000000000000e+01,7.338634327240577022e+02,3.824669506401650598e-01
5.400000000000000000e+01,7.352637029171852419e+02,3.864677226205293636e-01
5.500000000000000000e+01,7.366639731103127815e+02,3.904684946008936675e-01
5.600000000000000000e+01,7.380642433034406622e+02,3.944692665812589150e-01
5.700000000000000000e+01,7.394645134965680882e+02,3.984700385616232188e-01
5.800000000000000000e+01,7.408647836896956278e+02,4.024708105419875226e-01
5.900000000000000000e+01,7.422650538828235085e+02,4.064715825223528256e-01
6.000000000000000000e+01,7.436653240759510481e+02,4.104723545027171294e-01
6.100000000000000000e+01,7.441392073809781778e+02,4.118263068027946949e-01
6.200000000000000000e+01,7.446130906860048526e+02,4.131802591028712057e-01
6.300000000000000000e+01,7.450869739910320959e+02,4.145342114029487712e-01
6.400000000000000000e+01,7.455608572960588845e+02,4.158881637030252820e-01
6.500000000000000000e+01,7.460347406010860141e+02,4.172421160031028475e-01
6.600000000000000000e+01,7.465086239061131437e+02,4.185960683031803575e-01
6.700000000000000000e+01,7.469825072111399322e+02,4.199500206032569238e-01
6.800000000000000000e+01,7.474563905161670618e+02,4.213039729033344338e-01
