t_s,P_kW,power_normalized
0.000000000000000000e+00,7.303046689794265376e+02,3.722990542269330461e-01
1.000000000000000000e+00,7.311566601321512735e+02,3.747333146632892964e-01
2.000000000000000000e+00,7.320086512848758957e+02,3.771675750996455467e-01
3.000000000000000000e+00,7.328606424376006316e+02,3.796018355360017971e-01
4.000000000000000000e+00,7.337126335903253675e+02,3.820360959723580474e-01
5.000000000000000000e+00,7.345646247430503308e+02,3.844703564087152414e-01
6.000000000000000000e+00,7.354166158957750667e+02,3.869046168450714918e-01
7.000000000000000000e+00,7.362686070484996890e+02,3.893388772814277421e-01
8.000000000000000000e+00,7.371205982012244249e+02,3.917731377177839924e-01
9.000000000000000000e+00,7.379725893539490471e+02,3.942073981541402428e-01
1.000000000000000000e+01,7.388245805066737830e+02,3.966416585904964931e-01
1.100000000000000000e+01,7.396765716593984052e+02,3.990759190268527434e-01
1.200000000000000000e+01,7.405285628121231412e+02,4.015101794632089938e-01
1.300000000000000000e+01,7.413805539648481044e+02,4.039444398995661323e-01
1.400000000000000000e+01,7.422325451175728404e+02,4.063787003359223826e-01
1.500000000000000000e+01,7.430845362702975763e+02,4.088129607722786885e-01
1.600000000000000000e+01,7.439365274230221985e+02,4.112472212086349388e-01
1.700000000000000000e+01,7.447885185757469344e+02,4.136814816449911891e-01
1.800000000000000000e+01,7.456405097284716703e+02,4.161157420813474395e-01
1.900000000000000000e+01,7.464925008811962925e+02,4.185500025177036898e-01
2.000000000000000000e+01,7.473444920339209148e+02,4.209842629540599401e-01
2.100000000000000000e+01,7.481964831866456507e+02,4.234185233904161905e-01
2.200000000000000000e+01,7.490484743393706140e+02,4.258527838267733290e-01
2.300000000000000000e+01,7.499004654920953499e+02,4.282870442631295793e-01
2.400000000000000000e+01,7.507524566448200858e+02,4.307213046994858296e-01
2.500000000000000000e+01,7.516044477975447080e+02,4.331555651358420800e-01
2.600000000000000000e+01,7.524564389502694439e+02,4.355898255721983858e-01
2.700000000000000000e+01,7.533084301029941798e+02,4.380240860085546362e-01
2.800000000000000000e+01,7.541604212557188021e+02,4.404583464449108865e-01
2.900000000000000000e+01,7.550124124084435380e+02,4.428926068812671368e-01
3.000000000000000000e+01,7.558644035611685013e+02,4.453268673176242753e-01
3.100000000000000000e+01,7.567163947138931235e+02,4.477611277539805257e-01
3.200000000000000000e+01,7.575683858666178594e+02,4.501953881903367760e-01
3.300000000000000000e+01,7.584203770193425953e+02,4.526296486266930263e-01
3.400000000000000000e+01,7.592723681720672175e+02,4.550639090630492767e-01
3.500000000000000000e+01,7.601243593247919534e+02,4.574981694994055270e-01
3.600000000000000000e+01,7.609763504775166894e+02,4.599324299357618329e-01
3.700000000000000000e+01,7.618283416302413116e+02,4.623666903721180832e-01
3.800000000000000000e+01,7.626803327829660475e+02,4.648009508084743335e-01
3.900000000000000000e+01,7.635323239356910108e+02,4.672352112448314720e-01
4.000000000000000000e+01,7.643843150884156330e+02,4.696694716811877224e-01
4.100000000000000000e+01,7.652363062411403689e+02,4.721037321175439727e-01
4.200000000000000000e+01,7.660882973938651048e+02,4.745379925539002230e-01
4.300000000000000000e+01,7.669402885465897270e+02,4.769722529902564734e-01
4.400000000000000000e+01,7.677922796993144630e+02,4.794065134266127237e-01
4.500000000000000000e+01,7.686442708520391989e+02,4.818407738629689741e-01
4.600000000000000000e+01,7.694962620047638211e+02,4.842750342993252244e-01
4.700000000000000000e+01,7.703482531574885570e+02,4.867092947356815302e-01
4.800000000000000000e+01,7.712002443102135203e+02,4.891435551720386687e-01
4.900000000000000000e+01,7.720522354629382562e+02,4.915778156083949191e-01
5.000000000000000000e+01,7.729042266156628784e+02,4.940120760447511694e-01
5.100000000000000000e+01,7.737562177683876143e+02,4.964463364811074197e-01
5.200000000000000000e+01,7.746082089211122366e+02,4.988805969174636701e-01
5.300000000000000000e+01,7.754602000738369725e+02,5.013148573538199759e-01
5.400000000000000000e+01,7.763121912265617084e+02,5.037491177901761708e-01
5.500000000000000000e+01,7.771641823792863306e+02,5.061833782265324766e-01
5.600000000000000000e+01,7.780161735320114076e+02,5.086176386628895596e-01
5.700000000000000000e+01,7.788681646847360298e+02,5.110518990992458654e-01
5.800000000000000000e+01,7.797201558374606520e+02,5.134861595356020603e-01
5.900000000000000000e+01,7.805721469901853879e+02,5.159204199719583661e-01
6.000000000000000000e+01,7.814241381429101239e+02,5.183546804083145609e-01
6.100000000000000000e+01,7.797436875351702383e+02,5.135533929576292511e-01
6.200000000000000000e+01,7.780632369274303528e+02,5.087521055069439413e-01
6.300000000000000000e+01,7.763827863196908083e+02,5.039508180562595197e-01
6.400000000000000000e+01,7.747023357119509228e+02,4.991495306055741543e-01
6.500000000000000000e+01,7.730218851042110373e+02,4.943482431548887890e-01
6.600000000000000000e+01,7.713414344964712654e+02,4.895469557042034792e-01
6.700000000000000000e+01,7.696609838887313799e+02,4.847456682535181138e-01
6.800000000000000000e+01,7.679805332809917218e+02,4.799443808028336922e-01
