t_s,P_kW,power_normalized
0.000000000000000000e+00,7.429223297689750325e+02,4.083495136256429237e-01
1.000000000000000000e+00,7.432315272072019070e+02,4.092329348777197784e-01
2.000000000000000000e+00,7.435407246454287815e+02,4.101163561297965776e-01
3.000000000000000000e+00,7.438499220836556560e+02,4.109997773818733768e-01
4.000000000000000000e+00,7.441591195218825305e+02,4.118831986339501761e-01
5.000000000000000000e+00,7.444683169601094050e+02,4.127666198860270308e-01
6.000000000000000000e+00,7.447775143983362796e+02,4.136500411381038300e-01
7.000000000000000000e+00,7.450867118365631541e+02,4.145334623901806292e-01
8.000000000000000000e+00,7.453959092747901423e+02,4.154168836422574285e-01
9.000000000000000000e+00,7.457051067130170168e+02,4.163003048943342277e-01
1.000000000000000000e+01,7.460143041512442323e+02,4.171837261464121371e-01
1.100000000000000000e+01,7.463235015894711069e+02,4.180671473984889364e-01
1.200000000000000000e+01,7.466326990276979814e+02,4.189505686505657911e-01
1.300000000000000000e+01,7.469418964659248559e+02,4.198339899026425903e-01
1.400000000000000000e+01,7.472510939041517304e+02,4.207174111547193895e-01
1.500000000000000000e+01,7.475602913423786049e+02,4.216008324067961888e-01
1.600000000000000000e+01,7.478694887806055931e+02,4.224842536588730435e-01
1.700000000000000000e+01,7.481786862188324676e+02,4.233676749109498427e-01
1.800000000000000000e+01,7.484878836570593421e+02,4.242510961630266419e-01
1.900000000000000000e+01,7.487970810952862166e+02,4.251345174151034412e-01
2.000000000000000000e+01,7.491062785335130911e+02,4.260179386671802959e-01
2.100000000000000000e+01,7.494154759717399656e+02,4.269013599192570951e-01
2.200000000000000000e+01,7.497246734099668402e+02,4.277847811713338944e-01
2.300000000000000000e+01,7.500338708481937147e+02,4.286682024234106936e-01
2.400000000000000000e+01,7.503430682864205892e+02,4.295516236754874928e-01
2.500000000000000000e+01,7.506522657246475774e+02,4.304350449275643475e-01
2.600000000000000000e+01,7.509614631628744519e+02,4.313184661796411468e-01
2.700000000000000000e+01,7.512706606011013264e+02,4.322018874317179460e-01
2.800000000000000000e+01,7.515798580393282009e+02,4.330853086837947452e-01
2.900000000000000000e+01,7.518890554775550754e+02,4.339687299358715999e-01
3.000000000000000000e+01,7.521982529157819499e+02,4.348521511879483992e-01
3.100000000000000000e+01,7.525074503540091655e+02,4.357355724400263086e-01
3.200000000000000000e+01,7.528166477922361537e+02,4.366189936921031078e-01
3.300000000000000000e+01,7.531258452304630282e+02,4.375024149441799071e-01
3.400000000000000000e+01,7.534350426686899027e+02,4.383858361962567063e-01
3.500000000000000000e+01,7.537442401069167772e+02,4.392692574483335610e-01
3.600000000000000000e+01,7.540534375451436517e+02,4.401526787004103602e-01
3.700000000000000000e+01,7.543626349833705262e+02,4.410360999524871595e-01
3.800000000000000000e+01,7.546718324215974008e+02,4.419195212045639587e-01
3.900000000000000000e+01,7.549810298598242753e+02,4.428029424566407579e-01
4.000000000000000000e+01,7.552902272980511498e+02,4.436863637087176127e-01
4.100000000000000000e+01,7.555994247362780243e+02,4.445697849607944119e-01
4.200000000000000000e+01,7.559086221745048988e+02,4.454532062128712111e-01
4.300000000000000000e+01,7.562178196127317733e+02,4.463366274649480103e-01
4.400000000000000000e+01,7.565270170509586478e+02,4.472200487170248651e-01
4.500000000000000000e+01,7.568362144891855223e+02,4.481034699691016643e-01
4.600000000000000000e+01,7.571454119274123968e+02,4.489868912211784635e-01
4.700000000000000000e+01,7.574546093656392713e+02,4.498703124732552627e-01
4.800000000000000000e+01,7.577638068038662595e+02,4.507537337253320620e-01
4.900000000000000000e+01,7.580730042420931341e+02,4.516371549774089167e-01
5.000000000000000000e+01,7.583822016803203496e+02,4.525205762294868261e-01
5.100000000000000000e+01,7.586913991185472241e+02,4.534039974815636254e-01
5.200000000000000000e+01,7.590005965567740986e+02,4.542874187336404246e-01
5.300000000000000000e+01,7.593097939950009732e+02,4.551708399857172238e-01
5.400000000000000000e+01,7.596189914332278477e+02,4.560542612377940230e-01
5.500000000000000000e+01,7.599281888714548359e+02,4.569376824898708778e-01
5.600000000000000000e+01,7.602373863096817104e+02,4.578211037419476770e-01
5.700000000000000000e+01,7.605465837479085849e+02,4.587045249940244762e-01
5.800000000000000000e+01,7.608557811861354594e+02,4.595879462461012754e-01
5.900000000000000000e+01,7.611649786243623339e+02,4.604713674981781302e-01
6.000000000000000000e+01,7.614741760625892084e+02,4.613547887502549294e-01
6.100000000000000000e+01,7.591197635851150380e+02,4.546278959574714951e-01
6.200000000000000000e+01,7.567653511076407540e+02,4.479010031646880607e-01
6.300000000000000000e+01,7.544109386301665836e+02,4.411741103719046264e-01
6.400000000000000000e+01,7.520565261526924132e+02,4.344472175791211921e-01
6.500000000000000000e+01,7.497021136752185839e+02,4.277203247863388680e-01
6.600000000000000000e+01,7.473477011977444135e+02,4.209934319935554337e-01
6.700000000000000000e+01,7.449932887202701295e+02,4.142665392007719993e-01
6.800000000000000000e+01,7.426388762427959591e+02,4.075396464079885650e-01
6.900000000000000000e+01,7.402844637653217887e+02,4.008127536152051307e-01
7.000000000000000000e+01,7.379300512878476184e+02,3.940858608224216963e-01
7.100000000000000000e+01,7.355756388103734480e+02,3.873589680296382620e-01
7.200000000000000000e+01,7.332212263328992776e+02,3.806320752368548832e-01
7.300000000000000000e+01,7.308668138554249936e+02,3.739051824440714489e-01
7.400000000000000000e+01,7.285124013779508232e+02,3.671782896512880146e-01
7.500000000000000000e+01,7.261579889004765391e+02,3.604513968585045802e-01
7.600000000000000000e+01,7.238035764230028235e+02,3.537245040657222561e-01
7.700000000000000000e+01,7.214491639455285394e+02,3.469976112729388218e-01
7.800000000000000000e+01,7.190947514680543691e+02,3.402707184801553875e-01
7.900000000000000000e+01,7.167403389905801987e+02,3.335438256873719531e-01
8.000000000000000000e+01,7.143859265131060283e+02,3.268169328945885188e-01
8.100000000000000000e+01,7.120315140356317443e+02,3.200900401018050845e-01
8.200000000000000000e+01,7.096771015581575739e+02,3.133631473090216502e-01
8.300000000000000000e+01,7.073226890806834035e+02,3.066362545162382158e-01
8.400000000000000000e+01,7.049682766032092331e+02,2.999093617234547815e-01
8.500000000000000000e+01,7.026138641257354038e+02,2.931824689306724574e-01
8.600000000000000000e+01,7.002594516482611198e+02,2.864555761378890231e-01
8.700000000000000000e+01,6.979050391707869494e+02,2.797286833451055887e-01
8.800000000000000000e+01,6.955506266933127790e+02,2.730017905523221544e-01
8.900000000000000000e+01,6.931962142158386087e+02,2.662748977595387201e-01
9.000000000000000000e+01,6.908418017383643246e+02,2.595480049667553413e-01
9.100000000000000000e+01,6.884873892608901542e+02,2.528211121739719069e-01
9.200000000000000000e+01,6.861329767834159838e+02,2.460942193811884726e-01
9.300000000000000000e+01,6.837785643059416998e+02,2.393673265884050383e-01
9.400000000000000000e+01,6.814241518284675294e+02,2.326404337956216040e-01
9.500000000000000000e+01,6.790697393509933590e+02,2.259135410028381696e-01
9.600000000000000000e+01,6.767153268735195297e+02,2.191866482100558455e-01
9.700000000000000000e+01,6.743609143960453594e+02,2.124597554172724112e-01
9.800000000000000000e+01,6.720065019185711890e+02,2.057328626244889769e-01
9.900000000000000000e+01,6.696520894410969049e+02,1.990059698317055425e-01
1.000000000000000000e+02,6.672976769636227345e+02,1.922790770389221082e-01
1.010000000000000000e+02,6.649432644861485642e+02,1.855521842461387017e-01
1.020000000000000000e+02,6.625888520086743938e+02,1.788252914533552673e-01
1.030000000000000000e+02,6.602344395312001097e+02,1.720983986605718330e-01
1.040000000000000000e+02,6.578800270537259394e+02,1.653715058677883987e-01
1.050000000000000000e+02,6.555256145762517690e+02,1.586446130750049643e-01
1.060000000000000000e+02,6.531712020987779397e+02,1.519177202822226402e-01
1.070000000000000000e+02,6.508167896213037693e+02,1.451908274894392059e-01
1.080000000000000000e+02,6.484623771438294852e+02,1.384639346966557716e-01
1.090000000000000000e+02,6.461079646663553149e+02,1.317370419038723373e-01
1.100000000000000000e+02,6.437535521888811445e+02,1.250101491110889029e-01
1.110000000000000000e+02,6.413991397114068604e+02,1.182832563183054825e-01
1.120000000000000000e+02,6.390447272339326901e+02,1.115563635255220620e-01
1.130000000000000000e+02,6.366903147564585197e+02,1.048294707327386277e-01
1.140000000000000000e+02,6.343359022789843493e+02,9.810257793995520725e-02
1.150000000000000000e+02,6.319814898015101789e+02,9.137568514717177293e-02
1.160000000000000000e+02,6.296270773240363496e+02,8.464879235438943494e-02
1.170000000000000000e+02,6.272726648465620656e+02,7.792189956160600062e-02
1.180000000000000000e+02,6.249182523690878952e+02,7.119500676882258017e-02
1.190000000000000000e+02,6.225638398916137248e+02,6.446811397603914584e-02
1.200000000000000000e+02,6.202094274141395545e+02,5.774122118325571845e-02
1.210000000000000000e+02,6.227948316321447919e+02,6.512809037755665220e-02
1.220000000000000000e+02,6.253802358501501431e+02,7.251495957185760677e-02
1.230000000000000000e+02,6.279656400681554942e+02,7.990182876615854746e-02
1.240000000000000000e+02,6.305510442861611864e+02,8.728869796046057061e-02
1.250000000000000000e+02,6.331364485041665375e+02,9.467556715476151130e-02
1.260000000000000000e+02,6.357218527221718887e+02,1.020624363490624520e-01
1.270000000000000000e+02,6.383072569401772398e+02,1.094493055433634066e-01
1.280000000000000000e+02,6.408926611581824773e+02,1.168361747376643472e-01
1.290000000000000000e+02,6.434780653761878284e+02,1.242230439319652879e-01
1.300000000000000000e+02,6.460634695941931795e+02,1.316099131262662147e-01
1.310000000000000000e+02,6.486488738121985307e+02,1.389967823205671693e-01
1.320000000000000000e+02,6.512342780302042229e+02,1.463836515148692063e-01
1.330000000000000000e+02,6.538196822482095740e+02,1.537705207091701332e-01
1.340000000000000000e+02,6.564050864662149252e+02,1.611573899034710877e-01
1.350000000000000000e+02,6.589904906842201626e+02,1.685442590977720145e-01
1.360000000000000000e+02,6.615758949022255138e+02,1.759311282920729691e-01
1.370000000000000000e+02,6.641612991202308649e+02,1.833179974863739237e-01
1.380000000000000000e+02,6.667467033382362160e+02,1.907048666806748505e-01
1.390000000000000000e+02,6.693321075562419082e+02,1.980917358749768875e-01
1.400000000000000000e+02,6.719175117742472594e+02,2.054786050692778143e-01
1.410000000000000000e+02,6.745029159922526105e+02,2.128654742635787689e-01
1.420000000000000000e+02,6.770883202102579617e+02,2.202523434578797235e-01
1.430000000000000000e+02,6.796737244282631991e+02,2.276392126521806503e-01
1.440000000000000000e+02,6.822591286462685503e+02,2.350260818464816048e-01
1.450000000000000000e+02,6.848445328642739014e+02,2.424129510407825316e-01
1.460000000000000000e+02,6.874299370822792525e+02,2.497998202350834862e-01
1.470000000000000000e+02,6.900153413002849447e+02,2.571866894293854955e-01
1.480000000000000000e+02,6.926007455182902959e+02,2.645735586236864778e-01
1.490000000000000000e+02,6.951861497362956470e+02,2.719604278179874046e-01
1.500000000000000000e+02,6.977715539543008845e+02,2.793472970122883314e-01
1.510000000000000000e+02,7.003569581723062356e+02,2.867341662065892582e-01
1.520000000000000000e+02,7.029423623903115868e+02,2.941210354008902406e-01
1.530000000000000000e+02,7.055277666083169379e+02,3.015079045951911674e-01
