t_s,P_kW,power_normalized
0.000000000000000000e+00,7.889597848684909422e+02,5.398850996242599010e-01
1.000000000000000000e+00,7.878506077495489990e+02,5.367160221415685495e-01
2.000000000000000000e+00,7.867414306306066010e+02,5.335469446588760878e-01
3.000000000000000000e+00,7.856322535116646577e+02,5.303778671761846253e-01
4.000000000000000000e+00,7.845230763927222597e+02,5.272087896934921636e-01
5.000000000000000000e+00,7.834138992737803164e+02,5.240397122108008121e-01
6.000000000000000000e+00,7.823047221548379184e+02,5.208706347281082394e-01
7.000000000000000000e+00,7.811955450358959752e+02,5.177015572454168879e-01
8.000000000000000000e+00,7.800863679169539182e+02,5.145324797627255364e-01
9.000000000000000000e+00,7.789771907980115202e+02,5.113634022800329637e-01
1.000000000000000000e+01,7.778680136790695769e+02,5.081943247973416122e-01
1.100000000000000000e+01,7.767588365601271789e+02,5.050252473146491505e-01
1.200000000000000000e+01,7.756496594411851220e+02,5.018561698319576880e-01
1.300000000000000000e+01,7.745404823222428377e+02,4.986870923492652263e-01
1.400000000000000000e+01,7.734313052033007807e+02,4.955180148665738193e-01
1.500000000000000000e+01,7.723221280843584964e+02,4.923489373838813021e-01
1.600000000000000000e+01,7.712129509654164394e+02,4.891798599011898951e-01
1.700000000000000000e+01,7.701037738464744962e+02,4.860107824184985437e-01
1.800000000000000000e+01,7.689945967275320982e+02,4.828417049358060265e-01
1.900000000000000000e+01,7.678854196085901549e+02,4.796726274531146195e-01
2.000000000000000000e+01,7.667762424896477569e+02,4.765035499704221023e-01
2.100000000000000000e+01,7.656670653707058136e+02,4.733344724877307508e-01
2.200000000000000000e+01,7.645578882517634156e+02,4.701653950050382336e-01
2.300000000000000000e+01,7.634487111328213587e+02,4.669963175223468266e-01
2.400000000000000000e+01,7.623395340138794154e+02,4.638272400396554196e-01
2.500000000000000000e+01,7.612303568949370174e+02,4.606581625569629579e-01
2.600000000000000000e+01,7.601211797759950741e+02,4.574890850742715509e-01
2.700000000000000000e+01,7.590120026570526761e+02,4.543200075915790337e-01
2.800000000000000000e+01,7.579028255381106192e+02,4.511509301088876822e-01
2.900000000000000000e+01,7.567936484191683348e+02,4.479818526261951650e-01
3.000000000000000000e+01,7.556844713002262779e+02,4.448127751435037580e-01
3.100000000000000000e+01,7.545752941812843346e+02,4.416436976608123510e-01
3.200000000000000000e+01,7.534661170623419366e+02,4.384746201781198893e-01
3.300000000000000000e+01,7.523569399433999934e+02,4.353055426954284823e-01
3.400000000000000000e+01,7.512477628244575953e+02,4.321364652127359651e-01
3.500000000000000000e+01,7.501385857055156521e+02,4.289673877300445581e-01
3.600000000000000000e+01,7.490294085865732541e+02,4.257983102473520964e-01
3.700000000000000000e+01,7.479202314676313108e+02,4.226292327646606894e-01
3.800000000000000000e+01,7.468110543486892539e+02,4.194601552819692825e-01
3.900000000000000000e+01,7.457018772297468558e+02,4.162910777992768208e-01
4.000000000000000000e+01,7.445927001108049126e+02,4.131220003165854138e-01
4.100000000000000000e+01,7.434835229918625146e+02,4.099529228338928966e-01
4.200000000000000000e+01,7.423743458729204576e+02,4.067838453512014896e-01
4.300000000000000000e+01,7.412651687539781733e+02,4.036147678685090279e-01
4.400000000000000000e+01,7.401559916350361163e+02,4.004456903858176209e-01
4.500000000000000000e+01,7.390468145160941731e+02,3.972766129031262139e-01
4.600000000000000000e+01,7.379376373971517751e+02,3.941075354204337522e-01
4.700000000000000000e+01,7.368284602782098318e+02,3.909384579377423452e-01
4.800000000000000000e+01,7.357192831592674338e+02,3.877693804550498280e-01
4.900000000000000000e+01,7.346101060403254905e+02,3.846003029723584210e-01
5.000000000000000000e+01,7.335009289213830925e+02,3.814312254896659593e-01
5.100000000000000000e+01,7.323917518024411493e+02,3.782621480069745523e-01
5.200000000000000000e+01,7.312825746834987513e+02,3.750930705242820351e-01
5.300000000000000000e+01,7.301733975645566943e+02,3.719239930415906281e-01
5.400000000000000000e+01,7.290642204456147510e+02,3.687549155588992766e-01
5.500000000000000000e+01,7.279550433266723530e+02,3.655858380762067594e-01
5.600000000000000000e+01,7.268458662077304098e+02,3.624167605935153524e-01
5.700000000000000000e+01,7.257366890887880118e+02,3.592476831108228907e-01
5.800000000000000000e+01,7.246275119698460685e+02,3.560786056281314838e-01
5.900000000000000000e+01,7.235183348509036705e+02,3.529095281454389665e-01
6.000000000000000000e+01,7.224091577319616135e+02,3.497404506627475596e-01
6.100000000000000000e+01,7.209391714203899255e+02,3.455404897725425362e-01
6.200000000000000000e+01,7.194691851088184649e+02,3.413405288823386230e-01
6.300000000000000000e+01,7.179991987972467768e+02,3.371405679921335996e-01
6.400000000000000000e+01,7.165292124856749751e+02,3.329406071019285762e-01
6.500000000000000000e+01,7.150592261741032871e+02,3.287406462117236083e-01
6.600000000000000000e+01,7.135892398625318265e+02,3.245406853215196397e-01
6.700000000000000000e+01,7.121192535509601385e+02,3.203407244313146718e-01
6.800000000000000000e+01,7.106492672393883367e+02,3.161407635411096484e-01
6.900000000000000000e+01,7.091792809278169898e+02,3.119408026509056797e-01
7.000000000000000000e+01,7.077092946162451881e+02,3.077408417607007118e-01
7.100000000000000000e+01,7.062393083046735001e+02,3.035408808704956884e-01
7.200000000000000000e+01,7.047693219931016984e+02,2.993409199802906651e-01
7.300000000000000000e+01,7.032993356815303514e+02,2.951409590900867519e-01
7.400000000000000000e+01,7.018293493699586634e+02,2.909409981998817285e-01
7.500000000000000000e+01,7.003593630583868617e+02,2.867410373096767051e-01
7.600000000000000000e+01,6.988893767468155147e+02,2.825410764194727919e-01
7.700000000000000000e+01,6.974193904352437130e+02,2.783411155292677686e-01
7.800000000000000000e+01,6.959494041236719113e+02,2.741411546390627452e-01
7.900000000000000000e+01,6.944794178121002233e+02,2.699411937488577218e-01
8.000000000000000000e+01,6.930094315005288763e+02,2.657412328586538086e-01
8.100000000000000000e+01,6.915394451889570746e+02,2.615412719684487852e-01
8.200000000000000000e+01,6.900694588773852729e+02,2.573413110782437618e-01
8.300000000000000000e+01,6.885994725658139259e+02,2.531413501880398487e-01
8.400000000000000000e+01,6.871294862542422379e+02,2.489413892978348253e-01
8.500000000000000000e+01,6.856594999426704362e+02,2.447414284076298019e-01
8.600000000000000000e+01,6.841895136310986345e+02,2.405414675174247785e-01
8.700000000000000000e+01,6.827195273195272875e+02,2.363415066272208653e-01
8.800000000000000000e+01,6.812495410079554858e+02,2.321415457370158419e-01
8.900000000000000000e+01,6.797795546963837978e+02,2.279415848468108186e-01
9.000000000000000000e+01,6.783095683848124509e+02,2.237416239566069054e-01
9.100000000000000000e+01,6.768395820732406492e+02,2.195416630664018820e-01
9.200000000000000000e+01,6.753695957616689611e+02,2.153417021761968586e-01
9.300000000000000000e+01,6.738996094500971594e+02,2.111417412859918630e-01
9.400000000000000000e+01,6.724296231385258125e+02,2.069417803957879221e-01
9.500000000000000000e+01,6.709596368269540108e+02,2.027418195055828987e-01
9.600000000000000000e+01,6.694896505153822091e+02,1.985418586153779030e-01
9.700000000000000000e+01,6.680196642038105210e+02,1.943418977251728796e-01
9.800000000000000000e+01,6.665496778922391741e+02,1.901419368349689665e-01
9.900000000000000000e+01,6.650796915806673724e+02,1.859419759447639431e-01
1.000000000000000000e+02,6.636097052690955707e+02,1.817420150545589197e-01
1.010000000000000000e+02,6.621397189575242237e+02,1.775420541643550065e-01
1.020000000000000000e+02,6.606697326459525357e+02,1.733420932741499831e-01
1.030000000000000000e+02,6.591997463343807340e+02,1.691421323839449598e-01
1.040000000000000000e+02,6.577297600228089323e+02,1.649421714937399364e-01
1.050000000000000000e+02,6.562597737112375853e+02,1.607422106035360232e-01
1.060000000000000000e+02,6.547897873996658973e+02,1.565422497133309998e-01
1.070000000000000000e+02,6.533198010880940956e+02,1.523422888231259764e-01
1.080000000000000000e+02,6.518498147765227486e+02,1.481423279329220632e-01
1.090000000000000000e+02,6.503798284649509469e+02,1.439423670427170399e-01
1.100000000000000000e+02,6.489098421533792589e+02,1.397424061525120165e-01
1.110000000000000000e+02,6.474398558418074572e+02,1.355424452623069931e-01
1.120000000000000000e+02,6.459698695302361102e+02,1.313424843721030799e-01
1.130000000000000000e+02,6.444998832186643085e+02,1.271425234818980565e-01
1.140000000000000000e+02,6.430298969070925068e+02,1.229425625916930470e-01
1.150000000000000000e+02,6.415599105955211598e+02,1.187426017014891338e-01
1.160000000000000000e+02,6.400899242839494718e+02,1.145426408112841105e-01
1.170000000000000000e+02,6.386199379723776701e+02,1.103426799210790871e-01
1.180000000000000000e+02,6.371499516608059821e+02,1.061427190308740776e-01
1.190000000000000000e+02,6.356799653492345215e+02,1.019427581406701505e-01
1.200000000000000000e+02,6.342099790376628334e+02,9.774279725046512712e-02
1.210000000000000000e+02,6.389554124113626585e+02,1.113011783181788866e-01
1.220000000000000000e+02,6.437008457850628247e+02,1.248595593858937286e-01
1.230000000000000000e+02,6.484462791587626498e+02,1.384179404536074742e-01
1.240000000000000000e+02,6.531917125324624749e+02,1.519763215213212337e-01
1.250000000000000000e+02,6.579371459061623000e+02,1.655347025890349932e-01
1.260000000000000000e+02,6.626825792798624661e+02,1.790930836567498352e-01
