t_s,P_kW,power_normalized
0.000000000000000000e+00,8.335692783715751375e+02,6.673407953473576848e-01
1.000000000000000000e+00,8.313315402456821630e+02,6.609472578448061242e-01
2.000000000000000000e+00,8.290938021197891885e+02,6.545537203422546746e-01
3.000000000000000000e+00,8.268560639938961003e+02,6.481601828397031140e-01
4.000000000000000000e+00,8.246183258680030121e+02,6.417666453371516644e-01
5.000000000000000000e+00,8.223805877421100377e+02,6.353731078346002148e-01
6.000000000000000000e+00,8.201428496162170632e+02,6.289795703320486542e-01
7.000000000000000000e+00,8.179051114903240887e+02,6.225860328294972046e-01
8.000000000000000000e+00,8.156673733644310005e+02,6.161924953269456440e-01
9.000000000000000000e+00,8.134296352385379123e+02,6.097989578243941944e-01
1.000000000000000000e+01,8.111918971126455062e+02,6.034054203218442991e-01
1.100000000000000000e+01,8.089541589867524181e+02,5.970118828192927385e-01
1.200000000000000000e+01,8.067164208608594436e+02,5.906183453167412889e-01
1.300000000000000000e+01,8.044786827349664691e+02,5.842248078141898393e-01
1.400000000000000000e+01,8.022409446090733809e+02,5.778312703116382787e-01
1.500000000000000000e+01,8.000032064831804064e+02,5.714377328090868291e-01
1.600000000000000000e+01,7.977654683572873182e+02,5.650441953065352685e-01
1.700000000000000000e+01,7.955277302313943437e+02,5.586506578039838189e-01
1.800000000000000000e+01,7.932899921055013692e+02,5.522571203014323693e-01
1.900000000000000000e+01,7.910522539796082810e+02,5.458635827988808087e-01
2.000000000000000000e+01,7.888145158537153065e+02,5.394700452963293591e-01
2.100000000000000000e+01,7.865767777278222184e+02,5.330765077937777985e-01
2.200000000000000000e+01,7.843390396019292439e+02,5.266829702912263489e-01
2.300000000000000000e+01,7.821013014760362694e+02,5.202894327886748993e-01
2.400000000000000000e+01,7.798635633501431812e+02,5.138958952861233387e-01
2.500000000000000000e+01,7.776258252242500930e+02,5.075023577835718891e-01
2.600000000000000000e+01,7.753880870983571185e+02,5.011088202810203285e-01
2.700000000000000000e+01,7.731503489724641440e+02,4.947152827784688789e-01
2.800000000000000000e+01,7.709126108465710558e+02,4.883217452759173738e-01
2.900000000000000000e+01,7.686748727206780814e+02,4.819282077733658687e-01
3.000000000000000000e+01,7.664371345947849932e+02,4.755346702708143636e-01
3.100000000000000000e+01,7.641993964688925871e+02,4.691411327682644683e-01
3.200000000000000000e+01,7.619616583429994989e+02,4.627475952657129632e-01
3.300000000000000000e+01,7.597239202171065244e+02,4.563540577631614581e-01
3.400000000000000000e+01,7.574861820912135499e+02,4.499605202606100085e-01
3.500000000000000000e+01,7.552484439653204618e+02,4.435669827580585034e-01
3.600000000000000000e+01,7.530107058394274873e+02,4.371734452555069983e-01
3.700000000000000000e+01,7.507729677135343991e+02,4.307799077529554932e-01
3.800000000000000000e+01,7.485352295876414246e+02,4.243863702504039881e-01
3.900000000000000000e+01,7.462974914617484501e+02,4.179928327478525385e-01
4.000000000000000000e+01,7.440597533358553619e+02,4.115992952453010334e-01
4.100000000000000000e+01,7.418220152099622737e+02,4.052057577427495283e-01
4.200000000000000000e+01,7.395842770840692992e+02,3.988122202401980232e-01
4.300000000000000000e+01,7.373465389581763247e+02,3.924186827376465181e-01
4.400000000000000000e+01,7.351088008322832366e+02,3.860251452350950685e-01
4.500000000000000000e+01,7.328710627063902621e+02,3.796316077325435634e-01
4.600000000000000000e+01,7.306333245804971739e+02,3.732380702299920583e-01
4.700000000000000000e+01,7.283955864546041994e+02,3.668445327274405532e-01
4.800000000000000000e+01,7.261578483287112249e+02,3.604509952248890481e-01
4.900000000000000000e+01,7.239201102028181367e+02,3.540574577223375430e-01
5.000000000000000000e+01,7.216823720769257307e+02,3.476639202197876477e-01
5.100000000000000000e+01,7.194446339510326425e+02,3.412703827172361426e-01
5.200000000000000000e+01,7.172068958251396680e+02,3.348768452146846930e-01
5.300000000000000000e+01,7.149691576992465798e+02,3.284833077121331879e-01
5.400000000000000000e+01,7.127314195733536053e+02,3.220897702095816828e-01
5.500000000000000000e+01,7.104936814474605171e+02,3.156962327070301777e-01
5.600000000000000000e+01,7.082559433215675426e+02,3.093026952044786726e-01
5.700000000000000000e+01,7.060182051956745681e+02,3.029091577019272230e-01
5.800000000000000000e+01,7.037804670697814799e+02,2.965156201993757179e-01
5.900000000000000000e+01,7.015427289438885055e+02,2.901220826968242128e-01
6.000000000000000000e+01,6.993049908179954173e+02,2.837285451942727077e-01
6.100000000000000000e+01,7.005060405074652863e+02,2.871601157356151734e-01
6.200000000000000000e+01,7.017070901969351553e+02,2.905916862769575837e-01
6.300000000000000000e+01,7.029081398864044559e+02,2.940232568182984396e-01
6.400000000000000000e+01,7.041091895758743249e+02,2.974548273596408499e-01
6.500000000000000000e+01,7.053102392653441939e+02,3.008863979009833156e-01
6.600000000000000000e+01,7.065112889548134945e+02,3.043179684423241715e-01
6.700000000000000000e+01,7.077123386442833635e+02,3.077495389836665818e-01
6.800000000000000000e+01,7.089133883337531188e+02,3.111811095250090475e-01
6.900000000000000000e+01,7.101144380232229878e+02,3.146126800663514578e-01
7.000000000000000000e+01,7.113154877126928568e+02,3.180442506076939235e-01
7.100000000000000000e+01,7.125165374021621574e+02,3.214758211490347795e-01
7.200000000000000000e+01,7.137175870916320264e+02,3.249073916903771897e-01
7.300000000000000000e+01,7.149186367811018954e+02,3.283389622317196554e-01
7.400000000000000000e+01,7.161196864705711960e+02,3.317705327730604559e-01
7.500000000000000000e+01,7.173207361600410650e+02,3.352021033144029216e-01
7.600000000000000000e+01,7.185217858495108203e+02,3.386336738557453319e-01
7.700000000000000000e+01,7.197228355389806893e+02,3.420652443970877976e-01
7.800000000000000000e+01,7.209238852284505583e+02,3.454968149384302079e-01
7.900000000000000000e+01,7.221249349179198589e+02,3.489283854797710638e-01
8.000000000000000000e+01,7.233259846073897279e+02,3.523599560211135295e-01
8.100000000000000000e+01,7.245270342968595969e+02,3.557915265624559398e-01
8.200000000000000000e+01,7.257280839863288975e+02,3.592230971037967957e-01
8.300000000000000000e+01,7.269291336757987665e+02,3.626546676451392615e-01
8.400000000000000000e+01,7.281301833652685218e+02,3.660862381864816717e-01
8.500000000000000000e+01,7.293312330547383908e+02,3.695178087278240819e-01
8.600000000000000000e+01,7.305322827442082598e+02,3.729493792691665477e-01
8.700000000000000000e+01,7.317333324336775604e+02,3.763809498105074036e-01
8.800000000000000000e+01,7.329343821231474294e+02,3.798125203518498139e-01
8.900000000000000000e+01,7.341354318126172984e+02,3.832440908931922796e-01
9.000000000000000000e+01,7.353364815020865990e+02,3.866756614345331355e-01
9.100000000000000000e+01,7.365375311915564680e+02,3.901072319758755458e-01
