t_s,P_kW,power_normalized
0.000000000000000000e+00,7.463569734421732846e+02,4.181627812633522678e-01
1.000000000000000000e+00,7.461819240644596221e+02,4.176626401841703196e-01
2.000000000000000000e+00,7.460068746867463005e+02,4.171624991049893705e-01
3.000000000000000000e+00,7.458318253090326380e+02,4.166623580258074222e-01
4.000000000000000000e+00,7.456567759313193164e+02,4.161622169466264731e-01
5.000000000000000000e+00,7.454817265536055402e+02,4.156620758674445248e-01
6.000000000000000000e+00,7.453066771758922187e+02,4.151619347882636313e-01
7.000000000000000000e+00,7.451316277981785561e+02,4.146617937090816275e-01
8.000000000000000000e+00,7.449565784204648935e+02,4.141616526298996792e-01
9.000000000000000000e+00,7.447815290427515720e+02,4.136615115507187301e-01
1.000000000000000000e+01,7.446064796650379094e+02,4.131613704715367819e-01
1.100000000000000000e+01,7.444314302873244742e+02,4.126612293923558328e-01
1.200000000000000000e+01,7.442563809096109253e+02,4.121610883131738845e-01
1.300000000000000000e+01,7.440813315318976038e+02,4.116609472339929909e-01
1.400000000000000000e+01,7.439062821541838275e+02,4.111608061548109871e-01
1.500000000000000000e+01,7.437312327764705060e+02,4.106606650756300936e-01
1.600000000000000000e+01,7.435561833987568434e+02,4.101605239964480898e-01
1.700000000000000000e+01,7.433811340210431808e+02,4.096603829172661415e-01
1.800000000000000000e+01,7.432060846433298593e+02,4.091602418380851924e-01
1.900000000000000000e+01,7.430310352656160831e+02,4.086601007589032442e-01
2.000000000000000000e+01,7.428559858879027615e+02,4.081599596797223506e-01
2.100000000000000000e+01,7.426809365101890990e+02,4.076598186005403468e-01
2.200000000000000000e+01,7.425058871324757774e+02,4.071596775213594532e-01
2.300000000000000000e+01,7.423308377547621149e+02,4.066595364421774494e-01
2.400000000000000000e+01,7.421557883770484523e+02,4.061593953629955012e-01
2.500000000000000000e+01,7.419807389993351308e+02,4.056592542838145521e-01
2.600000000000000000e+01,7.418056896216214682e+02,4.051591132046326038e-01
2.700000000000000000e+01,7.416306402439081467e+02,4.046589721254517102e-01
2.800000000000000000e+01,7.414555908661943704e+02,4.041588310462697065e-01
2.900000000000000000e+01,7.412805414884810489e+02,4.036586899670888129e-01
3.000000000000000000e+01,7.411054921107673863e+02,4.031585488879068091e-01
3.100000000000000000e+01,7.409304427330537237e+02,4.026584078087248608e-01
3.200000000000000000e+01,7.407553933553404022e+02,4.021582667295439117e-01
3.300000000000000000e+01,7.405803439776266259e+02,4.016581256503619635e-01
3.400000000000000000e+01,7.404052945999133044e+02,4.011579845711810144e-01
3.500000000000000000e+01,7.402302452221996418e+02,4.006578434919990661e-01
3.600000000000000000e+01,7.400551958444863203e+02,4.001577024128181725e-01
3.700000000000000000e+01,7.398801464667726577e+02,3.996575613336361688e-01
3.800000000000000000e+01,7.397050970890589952e+02,3.991574202544542205e-01
3.900000000000000000e+01,7.395300477113456736e+02,3.986572791752732714e-01
4.000000000000000000e+01,7.393549983336320111e+02,3.981571380960913231e-01
4.100000000000000000e+01,7.391799489559186895e+02,3.976569970169103740e-01
4.200000000000000000e+01,7.390048995782049133e+02,3.971568559377284258e-01
4.300000000000000000e+01,7.388298502004915917e+02,3.966567148585475322e-01
4.400000000000000000e+01,7.386548008227779292e+02,3.961565737793655284e-01
4.500000000000000000e+01,7.384797514450642666e+02,3.956564327001835801e-01
4.600000000000000000e+01,7.383047020673509451e+02,3.951562916210026311e-01
4.700000000000000000e+01,7.381296526896371688e+02,3.946561505418206828e-01
4.800000000000000000e+01,7.379546033119238473e+02,3.941560094626397337e-01
4.900000000000000000e+01,7.377795539342101847e+02,3.936558683834577854e-01
5.000000000000000000e+01,7.376045045564969769e+02,3.931557273042768919e-01
5.100000000000000000e+01,7.374294551787832006e+02,3.926555862250948881e-01
5.200000000000000000e+01,7.372544058010698791e+02,3.921554451459139945e-01
5.300000000000000000e+01,7.370793564233562165e+02,3.916553040667319907e-01
5.400000000000000000e+01,7.369043070456425539e+02,3.911551629875500424e-01
5.500000000000000000e+01,7.367292576679292324e+02,3.906550219083690934e-01
5.600000000000000000e+01,7.365542082902154561e+02,3.901548808291871451e-01
5.700000000000000000e+01,7.363791589125021346e+02,3.896547397500062515e-01
5.800000000000000000e+01,7.362041095347884720e+02,3.891545986708242477e-01
5.900000000000000000e+01,7.360290601570751505e+02,3.886544575916433542e-01
6.000000000000000000e+01,7.358540107793614879e+02,3.881543165124613504e-01
6.100000000000000000e+01,7.355637682093117746e+02,3.873250520266049990e-01
6.200000000000000000e+01,7.352735256392624024e+02,3.864957875407497578e-01
6.300000000000000000e+01,7.349832830692126890e+02,3.856665230548934065e-01
6.400000000000000000e+01,7.346930404991629757e+02,3.848372585690370551e-01
6.500000000000000000e+01,7.344027979291136035e+02,3.840079940831817584e-01
6.600000000000000000e+01,7.341125553590638901e+02,3.831787295973254071e-01
6.700000000000000000e+01,7.338223127890141768e+02,3.823494651114690557e-01
6.800000000000000000e+01,7.335320702189648046e+02,3.815202006256138145e-01
6.900000000000000000e+01,7.332418276489150912e+02,3.806909361397574632e-01
7.000000000000000000e+01,7.329515850788653779e+02,3.798616716539011118e-01
7.100000000000000000e+01,7.326613425088160056e+02,3.790324071680458151e-01
7.200000000000000000e+01,7.323710999387662923e+02,3.782031426821894637e-01
7.300000000000000000e+01,7.320808573687169201e+02,3.773738781963341671e-01
7.400000000000000000e+01,7.317906147986672067e+02,3.765446137104778157e-01
7.500000000000000000e+01,7.315003722286174934e+02,3.757153492246215198e-01
7.600000000000000000e+01,7.312101296585681212e+02,3.748860847387662232e-01
7.700000000000000000e+01,7.309198870885184078e+02,3.740568202529098718e-01
7.800000000000000000e+01,7.306296445184686945e+02,3.732275557670535204e-01
7.900000000000000000e+01,7.303394019484194359e+02,3.723982912811982238e-01
8.000000000000000000e+01,7.300491593783697226e+02,3.715690267953418724e-01
8.100000000000000000e+01,7.297589168083198956e+02,3.707397623094855210e-01
8.200000000000000000e+01,7.294686742382706370e+02,3.699104978236302799e-01
8.300000000000000000e+01,7.291784316682208100e+02,3.690812333377739285e-01
8.400000000000000000e+01,7.288881890981710967e+02,3.682519688519175771e-01
8.500000000000000000e+01,7.285979465281218381e+02,3.674227043660622805e-01
8.600000000000000000e+01,7.283077039580721248e+02,3.665934398802059291e-01
8.700000000000000000e+01,7.280174613880224115e+02,3.657641753943495777e-01
8.800000000000000000e+01,7.277272188179730392e+02,3.649349109084943366e-01
8.900000000000000000e+01,7.274369762479233259e+02,3.641056464226379852e-01
9.000000000000000000e+01,7.271467336778739536e+02,3.632763819367826885e-01
9.100000000000000000e+01,7.268564911078242403e+02,3.624471174509263371e-01
9.200000000000000000e+01,7.265662485377745270e+02,3.616178529650699858e-01
9.300000000000000000e+01,7.262760059677251547e+02,3.607885884792147446e-01
9.400000000000000000e+01,7.259857633976754414e+02,3.599593239933583932e-01
9.500000000000000000e+01,7.256955208276257281e+02,3.591300595075020419e-01
9.600000000000000000e+01,7.254052782575763558e+02,3.583007950216467452e-01
9.700000000000000000e+01,7.251150356875266425e+02,3.574715305357903938e-01
9.800000000000000000e+01,7.248247931174769292e+02,3.566422660499340425e-01
9.900000000000000000e+01,7.245345505474275569e+02,3.558130015640787458e-01
1.000000000000000000e+02,7.242443079773778436e+02,3.549837370782224499e-01
1.010000000000000000e+02,7.239540654073281303e+02,3.541544725923660986e-01
1.020000000000000000e+02,7.236638228372787580e+02,3.533252081065108019e-01
1.030000000000000000e+02,7.233735802672290447e+02,3.524959436206544505e-01
1.040000000000000000e+02,7.230833376971793314e+02,3.516666791347980991e-01
1.050000000000000000e+02,7.227930951271299591e+02,3.508374146489428025e-01
