t_s,P_kW,power_normalized
0.000000000000000000e+00,6.758343625602993825e+02,2.166696073151412050e-01
1.000000000000000000e+00,6.787500839207839363e+02,2.250002397736684256e-01
2.000000000000000000e+00,6.816658052812690585e+02,2.333308722321974227e-01
3.000000000000000000e+00,6.845815266417536122e+02,2.416615046907246711e-01
4.000000000000000000e+00,6.874972480022387344e+02,2.499921371492536681e-01
5.000000000000000000e+00,6.904129693627232882e+02,2.583227696077808888e-01
6.000000000000000000e+00,6.933286907232084104e+02,2.666534020663098858e-01
7.000000000000000000e+00,6.962444120836929642e+02,2.749840345248371065e-01
8.000000000000000000e+00,6.991601334441782001e+02,2.833146669833661035e-01
9.000000000000000000e+00,7.020758548046626402e+02,2.916452994418933242e-01
1.000000000000000000e+01,7.049915761651477624e+02,2.999759319004223213e-01
1.100000000000000000e+01,7.079072975256323161e+02,3.083065643589495419e-01
1.200000000000000000e+01,7.108230188861175520e+02,3.166371968174785390e-01
1.300000000000000000e+01,7.137387402466019921e+02,3.249678292760057596e-01
1.400000000000000000e+01,7.166544616070871143e+02,3.332984617345347567e-01
1.500000000000000000e+01,7.195701829675716681e+02,3.416290941930620328e-01
1.600000000000000000e+01,7.224859043280562219e+02,3.499597266515892535e-01
1.700000000000000000e+01,7.254016256885413441e+02,3.582903591101182506e-01
1.800000000000000000e+01,7.283173470490258978e+02,3.666209915686454712e-01
1.900000000000000000e+01,7.312330684095111337e+02,3.749516240271744683e-01
2.000000000000000000e+01,7.341487897699955738e+02,3.832822564857016889e-01
2.100000000000000000e+01,7.370645111304806960e+02,3.916128889442306860e-01
2.200000000000000000e+01,7.399802324909652498e+02,3.999435214027579066e-01
2.300000000000000000e+01,7.428959538514504857e+02,4.082741538612869037e-01
2.400000000000000000e+01,7.458116752119349258e+02,4.166047863198141243e-01
2.500000000000000000e+01,7.487273965724200480e+02,4.249354187783431214e-01
2.600000000000000000e+01,7.516431179329046017e+02,4.332660512368703420e-01
2.700000000000000000e+01,7.545588392933898376e+02,4.415966836953993391e-01
2.800000000000000000e+01,7.574745606538742777e+02,4.499273161539265597e-01
2.900000000000000000e+01,7.603902820143593999e+02,4.582579486124555568e-01
3.000000000000000000e+01,7.633060033748439537e+02,4.665885810709828330e-01
3.100000000000000000e+01,7.662217247353285074e+02,4.749192135295100536e-01
3.200000000000000000e+01,7.691374460958136297e+02,4.832498459880390507e-01
3.300000000000000000e+01,7.720531674562981834e+02,4.915804784465662713e-01
3.400000000000000000e+01,7.749688888167833056e+02,4.999111109050952684e-01
3.500000000000000000e+01,7.778846101772678594e+02,5.082417433636224890e-01
3.600000000000000000e+01,7.808003315377529816e+02,5.165723758221514306e-01
3.700000000000000000e+01,7.837160528982375354e+02,5.249030082806787068e-01
3.800000000000000000e+01,7.866317742587227713e+02,5.332336407392077593e-01
3.900000000000000000e+01,7.895474956192072113e+02,5.415642731977349245e-01
4.000000000000000000e+01,7.924632169796923336e+02,5.498949056562639770e-01
4.100000000000000000e+01,7.953789383401768873e+02,5.582255381147911422e-01
4.200000000000000000e+01,7.982946597006621232e+02,5.665561705733201947e-01
4.300000000000000000e+01,8.012103810611465633e+02,5.748868030318473599e-01
4.400000000000000000e+01,8.041261024216316855e+02,5.832174354903764124e-01
