t_s,P_kW,power_normalized
0.000000000000000000e+00,7.904917622256442655e+02,5.442621777875549238e-01
1.000000000000000000e+00,7.931502328552168137e+02,5.518578081577624195e-01
2.000000000000000000e+00,7.958087034847894756e+02,5.594534385279700262e-01
3.000000000000000000e+00,7.984671741143619101e+02,5.670490688981768557e-01
4.000000000000000000e+00,8.011256447439345720e+02,5.746446992683844623e-01
5.000000000000000000e+00,8.037841153735071202e+02,5.822403296385919580e-01
6.000000000000000000e+00,8.064425860030798958e+02,5.898359600087995647e-01
7.000000000000000000e+00,8.091010566326524440e+02,5.974315903790070603e-01
8.000000000000000000e+00,8.117595272622248785e+02,6.050272207492140009e-01
9.000000000000000000e+00,8.144179978917975404e+02,6.126228511194214965e-01
1.000000000000000000e+01,8.170764685213702023e+02,6.202184814896291032e-01
1.100000000000000000e+01,8.197349391509428642e+02,6.278141118598365988e-01
1.200000000000000000e+01,8.223934097805154124e+02,6.354097422300442055e-01
1.300000000000000000e+01,8.250518804100878469e+02,6.430053726002510350e-01
1.400000000000000000e+01,8.277103510396605088e+02,6.506010029704586417e-01
1.500000000000000000e+01,8.303688216692331707e+02,6.581966333406661374e-01
1.600000000000000000e+01,8.330272922988058326e+02,6.657922637108737440e-01
1.700000000000000000e+01,8.356857629283784945e+02,6.733878940810813507e-01
1.800000000000000000e+01,8.383442335579509290e+02,6.809835244512881802e-01
1.900000000000000000e+01,8.410027041875234772e+02,6.885791548214956759e-01
2.000000000000000000e+01,8.436611748170961391e+02,6.961747851917032825e-01
2.100000000000000000e+01,8.463196454466688010e+02,7.037704155619107782e-01
2.200000000000000000e+01,8.489781160762414629e+02,7.113660459321183849e-01
2.300000000000000000e+01,8.516365867058137837e+02,7.189616763023252144e-01
2.400000000000000000e+01,8.542950573353864456e+02,7.265573066725328211e-01
2.500000000000000000e+01,8.569535279649591075e+02,7.341529370427403167e-01
2.600000000000000000e+01,8.596119985945317694e+02,7.417485674129479234e-01
2.700000000000000000e+01,8.622704692241044313e+02,7.493441977831555301e-01
2.800000000000000000e+01,8.649289398536768658e+02,7.569398281533623596e-01
2.900000000000000000e+01,8.675874104832494140e+02,7.645354585235698552e-01
3.000000000000000000e+01,8.702458811128221896e+02,7.721310888937774619e-01
3.100000000000000000e+01,8.729043517423947378e+02,7.797267192639849576e-01
3.200000000000000000e+01,8.755628223719673997e+02,7.873223496341925642e-01
3.300000000000000000e+01,8.782212930015398342e+02,7.949179800043993938e-01
3.400000000000000000e+01,8.808797636311123824e+02,8.025136103746070004e-01
3.500000000000000000e+01,8.835382342606851580e+02,8.101092407448144961e-01
3.600000000000000000e+01,8.861967048902577062e+02,8.177048711150221028e-01
3.700000000000000000e+01,8.888551755198304818e+02,8.253005014852297094e-01
