t_s,P_kW,power_normalized
0.000000000000000000e+00,8.107379203364280329e+02,6.021083438183658654e-01
1.000000000000000000e+00,8.128062891678034703e+02,6.080179690508672463e-01
2.000000000000000000e+00,8.148746579991793624e+02,6.139275942833695154e-01
3.000000000000000000e+00,8.169430268305547997e+02,6.198372195158708964e-01
4.000000000000000000e+00,8.190113956619305782e+02,6.257468447483731655e-01
5.000000000000000000e+00,8.210797644933061292e+02,6.316564699808745464e-01
6.000000000000000000e+00,8.231481333246815666e+02,6.375660952133758164e-01
7.000000000000000000e+00,8.252165021560573450e+02,6.434757204458781965e-01
8.000000000000000000e+00,8.272848709874327824e+02,6.493853456783794664e-01
9.000000000000000000e+00,8.293532398188083334e+02,6.552949709108808474e-01
1.000000000000000000e+01,8.314216086501841119e+02,6.612045961433831165e-01
1.100000000000000000e+01,8.334899774815595492e+02,6.671142213758844974e-01
1.200000000000000000e+01,8.355583463129353277e+02,6.730238466083867666e-01
1.300000000000000000e+01,8.376267151443108787e+02,6.789334718408881475e-01
1.400000000000000000e+01,8.396950839756863161e+02,6.848430970733894174e-01
1.500000000000000000e+01,8.417634528070620945e+02,6.907527223058917976e-01
1.600000000000000000e+01,8.438318216384375319e+02,6.966623475383930675e-01
1.700000000000000000e+01,8.459001904698134240e+02,7.025719727708954476e-01
1.800000000000000000e+01,8.479685593011888614e+02,7.084815980033967175e-01
1.900000000000000000e+01,8.500369281325642987e+02,7.143912232358980985e-01
2.000000000000000000e+01,8.521052969639401908e+02,7.203008484684003676e-01
2.100000000000000000e+01,8.541736657953156282e+02,7.262104737009017486e-01
2.200000000000000000e+01,8.562420346266910656e+02,7.321200989334030185e-01
2.300000000000000000e+01,8.583104034580669577e+02,7.380297241659053986e-01
2.400000000000000000e+01,8.603787722894423950e+02,7.439393493984066685e-01
2.500000000000000000e+01,8.624471411208181735e+02,7.498489746309090487e-01
2.600000000000000000e+01,8.645155099521936108e+02,7.557585998634103186e-01
2.700000000000000000e+01,8.665838787835691619e+02,7.616682250959116995e-01
2.800000000000000000e+01,8.686522476149448266e+02,7.675778503284139687e-01
2.900000000000000000e+01,8.707206164463203777e+02,7.734874755609153496e-01
3.000000000000000000e+01,8.727889852776961561e+02,7.793971007934176187e-01
3.100000000000000000e+01,8.748573541090715935e+02,7.853067260259189997e-01
3.200000000000000000e+01,8.769257229404470309e+02,7.912163512584202696e-01
3.300000000000000000e+01,8.789940917718229230e+02,7.971259764909226497e-01
3.400000000000000000e+01,8.810624606031983603e+02,8.030356017234239197e-01
3.500000000000000000e+01,8.831308294345737977e+02,8.089452269559253006e-01
3.600000000000000000e+01,8.851991982659496898e+02,8.148548521884275697e-01
3.700000000000000000e+01,8.872675670973251272e+02,8.207644774209289507e-01
3.800000000000000000e+01,8.893359359287009056e+02,8.266741026534312198e-01
3.900000000000000000e+01,8.914043047600764567e+02,8.325837278859326007e-01
4.000000000000000000e+01,8.934726735914518940e+02,8.384933531184338706e-01
4.100000000000000000e+01,8.955410424228276725e+02,8.444029783509362508e-01
4.200000000000000000e+01,8.976094112542031098e+02,8.503126035834375207e-01
4.300000000000000000e+01,8.996777800855786609e+02,8.562222288159389016e-01
4.400000000000000000e+01,9.017461489169543256e+02,8.621318540484411708e-01
4.500000000000000000e+01,9.038145177483298767e+02,8.680414792809425517e-01
4.600000000000000000e+01,9.058828865797056551e+02,8.739511045134448208e-01
4.700000000000000000e+01,9.079512554110810925e+02,8.798607297459462018e-01
4.800000000000000000e+01,9.100196242424566435e+02,8.857703549784474717e-01
4.900000000000000000e+01,9.120879930738324219e+02,8.916799802109498518e-01
5.000000000000000000e+01,9.141563619052078593e+02,8.975896054434511218e-01
5.100000000000000000e+01,9.162247307365837514e+02,9.034992306759535019e-01
5.200000000000000000e+01,9.182930995679591888e+02,9.094088559084547718e-01
5.300000000000000000e+01,9.203614683993346262e+02,9.153184811409561528e-01
5.400000000000000000e+01,9.224298372307105183e+02,9.212281063734584219e-01
5.500000000000000000e+01,9.244982060620859556e+02,9.271377316059598028e-01
5.600000000000000000e+01,9.265665748934617341e+02,9.330473568384620719e-01
5.700000000000000000e+01,9.286349437248372851e+02,9.389569820709634529e-01
5.800000000000000000e+01,9.307033125562127225e+02,9.448666073034647228e-01
5.900000000000000000e+01,9.327716813875885009e+02,9.507762325359671030e-01
6.000000000000000000e+01,9.348400502189639383e+02,9.566858577684683729e-01
6.100000000000000000e+01,9.339809435984964239e+02,9.542312674242753312e-01
6.200000000000000000e+01,9.331218369780287958e+02,9.517766770800824006e-01
6.300000000000000000e+01,9.322627303575612814e+02,9.493220867358893589e-01
6.400000000000000000e+01,9.314036237370933122e+02,9.468674963916953180e-01
6.500000000000000000e+01,9.305445171166257978e+02,9.444129060475022763e-01
6.600000000000000000e+01,9.296854104961582834e+02,9.419583157033092347e-01
6.700000000000000000e+01,9.288263038756906553e+02,9.395037253591161930e-01
6.800000000000000000e+01,9.279671972552230272e+02,9.370491350149231513e-01
6.900000000000000000e+01,9.271080906347551718e+02,9.345945446707291104e-01
7.000000000000000000e+01,9.262489840142875437e+02,9.321399543265360688e-01
7.100000000000000000e+01,9.253898773938201430e+02,9.296853639823430271e-01
7.200000000000000000e+01,9.245307707733525149e+02,9.272307736381500964e-01
7.300000000000000000e+01,9.236716641528848868e+02,9.247761832939570548e-01
7.400000000000000000e+01,9.228125575324174861e+02,9.223215929497640131e-01
7.500000000000000000e+01,9.219534509119498580e+02,9.198670026055709714e-01
7.600000000000000000e+01,9.210943442914820025e+02,9.174124122613769305e-01
7.700000000000000000e+01,9.202352376710143744e+02,9.149578219171838889e-01
7.800000000000000000e+01,9.193761310505467463e+02,9.125032315729908472e-01
7.900000000000000000e+01,9.185170244300792319e+02,9.100486412287978055e-01
8.000000000000000000e+01,9.176579178096117175e+02,9.075940508846047639e-01
8.100000000000000000e+01,9.167988111891437484e+02,9.051394605404107230e-01
8.200000000000000000e+01,9.159397045686762340e+02,9.026848701962177923e-01
8.300000000000000000e+01,9.150805979482086059e+02,9.002302798520247507e-01
8.400000000000000000e+01,9.142214913277410915e+02,8.977756895078317090e-01
8.500000000000000000e+01,9.133623847072735771e+02,8.953210991636386673e-01
8.600000000000000000e+01,9.125032780868059490e+02,8.928665088194456256e-01
8.700000000000000000e+01,9.116441714663383209e+02,8.904119184752525840e-01
8.800000000000000000e+01,9.107850648458704654e+02,8.879573281310585431e-01
8.900000000000000000e+01,9.099259582254029510e+02,8.855027377868655014e-01
9.000000000000000000e+01,9.090668516049354366e+02,8.830481474426724597e-01
9.100000000000000000e+01,9.082077449844678085e+02,8.805935570984794181e-01
