t_s,P_kW,power_normalized
0.000000000000000000e+00,7.480843853127414604e+02,4.230982437506897176e-01
1.000000000000000000e+00,7.471898398656240943e+02,4.205423996160689293e-01
2.000000000000000000e+00,7.462952944185065007e+02,4.179865554814471973e-01
3.000000000000000000e+00,7.454007489713892483e+02,4.154307113468264090e-01
4.000000000000000000e+00,7.445062035242719958e+02,4.128748672122056762e-01
5.000000000000000000e+00,7.436116580771544022e+02,4.103190230775839442e-01
6.000000000000000000e+00,7.427171126300370361e+02,4.077631789429631559e-01
7.000000000000000000e+00,7.418225671829197836e+02,4.052073348083424231e-01
8.000000000000000000e+00,7.409280217358023037e+02,4.026514906737206911e-01
9.000000000000000000e+00,7.400334762886849376e+02,4.000956465390999028e-01
1.000000000000000000e+01,7.391389308415676851e+02,3.975398024044791701e-01
1.100000000000000000e+01,7.382443853944504326e+02,3.949839582698584373e-01
1.200000000000000000e+01,7.373498399473328391e+02,3.924281141352366498e-01
1.300000000000000000e+01,7.364552945002155866e+02,3.898722700006159170e-01
1.400000000000000000e+01,7.355607490530983341e+02,3.873164258659951842e-01
1.500000000000000000e+01,7.346662036059806269e+02,3.847605817313733967e-01
1.600000000000000000e+01,7.337716581588633744e+02,3.822047375967526639e-01
1.700000000000000000e+01,7.328771127117461219e+02,3.796488934621319311e-01
1.800000000000000000e+01,7.319825672646285284e+02,3.770930493275101436e-01
1.900000000000000000e+01,7.310880218175112759e+02,3.745372051928894108e-01
2.000000000000000000e+01,7.301934763703940234e+02,3.719813610582686225e-01
2.100000000000000000e+01,7.292989309232764299e+02,3.694255169236468905e-01
2.200000000000000000e+01,7.284043854761591774e+02,3.668696727890261577e-01
2.300000000000000000e+01,7.275098400290419249e+02,3.643138286544053694e-01
2.400000000000000000e+01,7.266152945819242177e+02,3.617579845197836375e-01
2.500000000000000000e+01,7.257207491348069652e+02,3.592021403851629047e-01
2.600000000000000000e+01,7.248262036876897128e+02,3.566462962505421164e-01
2.700000000000000000e+01,7.239316582405721192e+02,3.540904521159203844e-01
2.800000000000000000e+01,7.230371127934548667e+02,3.515346079812995961e-01
2.900000000000000000e+01,7.221425673463376143e+02,3.489787638466788633e-01
3.000000000000000000e+01,7.212480218992203618e+02,3.464229197120581305e-01
3.100000000000000000e+01,7.203534764521027682e+02,3.438670755774363430e-01
3.200000000000000000e+01,7.194589310049855158e+02,3.413112314428156102e-01
3.300000000000000000e+01,7.185643855578682633e+02,3.387553873081948774e-01
3.400000000000000000e+01,7.176698401107505561e+02,3.361995431735730899e-01
