t_s,P_kW,power_normalized
5.300000000000000000e+01,7.428946182005911396e+02,4.082703377159747071e-01
5.400000000000000000e+01,7.489623505206639038e+02,4.256067157733254835e-01
5.500000000000000000e+01,7.472525514607916648e+02,4.207215756022619213e-01
5.600000000000000000e+01,7.406834203917235300e+02,4.019526296906388296e-01
5.700000000000000000e+01,7.866566044685306451e+02,5.333045841958017341e-01
5.800000000000000000e+01,9.456235425809709341e+02,9.874958359456312840e-01
5.900000000000000000e+01,9.462545684918241022e+02,9.892987671194974908e-01
6.000000000000000000e+01,9.445712982058455509e+02,9.844894234452729043e-01
6.100000000000000000e+01,9.449952719196835460e+02,9.857007769133816488e-01
6.200000000000000000e+01,9.453141428911178537e+02,9.866118368317652321e-01
6.300000000000000000e+01,8.322080249330612105e+02,6.634514998087462923e-01
6.400000000000000000e+01,7.337674091501990006e+02,3.821925975719970281e-01
6.500000000000000000e+01,7.408501788431321984e+02,4.024290824089493124e-01
6.600000000000000000e+01,7.495699153125253815e+02,4.273426151786440252e-01
6.700000000000000000e+01,7.471231536445986876e+02,4.203518675559962947e-01
6.800000000000000000e+01,9.057868068323759871e+02,8.736765909496456706e-01
6.900000000000000000e+01,9.409667342858921302e+02,9.741906693882632640e-01
7.000000000000000000e+01,9.436958180033765302e+02,9.819880514382186565e-01
7.100000000000000000e+01,9.435584250594674813e+02,9.815955001699071536e-01
7.200000000000000000e+01,9.459212763804299584e+02,9.883465039440856303e-01
7.300000000000000000e+01,9.428921664689255522e+02,9.796919041969303077e-01
7.400000000000000000e+01,6.491213169228477682e+02,1.403466197795650294e-01
7.500000000000000000e+01,7.482072982903209777e+02,4.234494236866315209e-01
7.600000000000000000e+01,7.397010336747234760e+02,3.991458104992100520e-01
7.700000000000000000e+01,7.392088754003736994e+02,3.977396440010675382e-01
7.800000000000000000e+01,7.607432979943836244e+02,4.592665656982388711e-01
7.900000000000000000e+01,9.448352084453294992e+02,9.852434527009414911e-01
8.000000000000000000e+01,9.471584135572798004e+02,9.918811815922278230e-01
8.100000000000000000e+01,9.458868957603698391e+02,9.882482736010567148e-01
8.200000000000000000e+01,9.454305069810513942e+02,9.869443056601466813e-01
8.300000000000000000e+01,9.449395206641049754e+02,9.855414876117284395e-01
8.400000000000000000e+01,8.324863784311378367e+02,6.642467955175365146e-01
8.500000000000000000e+01,6.736074259134028352e+02,2.103069311811510134e-01
8.600000000000000000e+01,7.434692130065401443e+02,4.099120371615431746e-01
8.700000000000000000e+01,7.487818624359331352e+02,4.250910355312374489e-01
8.800000000000000000e+01,7.463707097195449478e+02,4.182020277701282707e-01
8.900000000000000000e+01,8.510455036088401357e+02,7.172728674538291216e-01
9.000000000000000000e+01,9.409061289623568882e+02,9.740175113210196578e-01
9.100000000000000000e+01,9.437393848393289773e+02,9.821125281123687101e-01
9.200000000000000000e+01,9.444898755649254554e+02,9.842567873283584179e-01
9.300000000000000000e+01,9.443744069448650862e+02,9.839268769853287688e-01
9.400000000000000000e+01,9.414437728937996326e+02,9.755536368394274183e-01
9.500000000000000000e+01,7.936333142106366267e+02,5.532380406018189145e-01
9.600000000000000000e+01,7.471621934656729991e+02,4.204634099019229909e-01
9.700000000000000000e+01,7.385003877326141719e+02,3.957153935217547769e-01
9.800000000000000000e+01,7.397564287572624835e+02,3.993040821636071880e-01
9.900000000000000000e+01,7.525015299321638622e+02,4.357186569490396066e-01
1.000000000000000000e+02,9.418679096546151186e+02,9.767654561560431548e-01
1.010000000000000000e+02,9.454658990338404010e+02,9.870454258109726542e-01
1.020000000000000000e+02,9.443732734855670969e+02,9.839236385301918242e-01
1.030000000000000000e+02,9.432950214657064407e+02,9.808429184734469564e-01
1.040000000000000000e+02,9.411516402972707738e+02,9.747189722779164844e-01
1.050000000000000000e+02,9.118029018731331234e+02,8.908654339232376929e-01
1.060000000000000000e+02,7.115242649939746116e+02,3.186407571256417159e-01
1.070000000000000000e+02,7.488424603883936470e+02,4.252641725382675375e-01
1.080000000000000000e+02,7.477425076296602811e+02,4.221214503704580068e-01
1.090000000000000000e+02,7.473850149184372640e+02,4.211000426241066075e-01
