id,group,scenario,ctrl,params_json,P_raw_kW,P_filtered_kW,filter_kW,E_raw_kWh,E_filtered_kWh,T_gt1_s,T_gt50_s,T_gt100_s,T_gt350_s,SOC_final,SOC_min,SOC_max,throughput_kWh,u_total_variation,source_violation_kW,fallback_pct,EFC,soc_prediction_max_error_pp,soc_sign_mismatches,soc_prediction_violation_pp,ineq_residual,eq_residual,hess_cond,constraint_gram_cond,cycle_first_s,cycle_p50_s,cycle_p95_s,cycle_p99_s,cycle_max_s,qp_first_s,qp_p50_s,qp_p95_s,qp_p99_s,qp_max_s,assembly_first_s,assembly_p50_s,assembly_p95_s,assembly_p99_s,assembly_max_s,overruns,evidence,campaign,recovery_event_starts_s,recovery_s,SOC_at_events
j00589,windows,diploee_facility_window09,miope_qp,{},0.00034604451795861024,0,1,9.822808756711426e-06,0,0,0,0,0,58.633056008236984,58.292151963570525,60,15.390036282742404,1262.67543187603,0,0,0.015390036282742403,nan,0,nan,nan,nan,nan,nan,0.0012121,0.00060125,0.0007737,0.00095735,0.0012538,0.0010737,0.00053495,0.00068505,0.00086425,0.0011332,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00589.mat,campanha_v1,,,
j00590,windows,diploee_facility_window09,mpc_qp_v5,{},0.2095038538661953,0,1,6.873625734962912e-05,0,0,0,0,0,57.14546924079656,56.876112089068265,60,18.44088738052395,960.679177143701,0,0,0.01844088738052395,0.01737301788545409,2342,0,0,7.16227077646181e-12,333283.2021354289,4843142611315303.0,0.0291226,0.028607050000000002,0.0339253,0.036099599999999996,0.0387266,0.0226015,0.023563,0.029301800000000003,0.03117885,0.0336695,0.0046377,0.0043552,0.0053634500000000005,0.00579525,0.0071979,0,05_resultados\revisao_operacional\campanha_v1\j00590.mat,campanha_v1,,,
j00591,windows,diploee_facility_window09,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,4.453536305169968e-15,0,0,0,0,0,46.53696085448242,46.44147750504695,60,64.90552579542444,1707.6846742632206,0,0,0.06490552579542444,0.007323755030490986,888,0,0,6.804157237638719e-10,666566.4042708572,9686285222630616.0,0.0656454,0.062312,0.07122385,0.0753089,0.0795313,0.0495802,0.04910985,0.0582315,0.0625946,0.0636751,0.0123729,0.01264245,0.0141554,0.01551265,0.0205601,0,05_resultados\revisao_operacional\campanha_v1\j00591.mat,campanha_v1,,,
j00592,windows,diploee_facility_window10,heuristico,{},4.843141558412157,4.843141558412157,1,0.2191496000103729,0.21751407611699566,298,0,0,0,59.51965264923122,58.90306749150062,60,10.713367951839212,1437.167529477368,0,0,0.010713367951839211,nan,0,nan,nan,nan,nan,nan,4.34e-05,8e-06,9.2e-06,1.395e-05,4.34e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00592.mat,campanha_v1,,,
j00593,windows,diploee_facility_window10,heuristico_foresight,{},4.843141102227861,4.843141102227861,1,0.16633967777677397,0.1642297059572166,234,0,0,0,59.51733918373494,58.9035935723504,60,10.738945074693449,1478.5118572479769,0,0,0.010738945074693449,nan,0,nan,nan,nan,nan,nan,4.86e-05,8.9e-06,1.08e-05,1.63e-05,4.86e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00593.mat,campanha_v1,,,
j00594,windows,diploee_facility_window10,miope_qp,{},6.98887512555757e-05,0,1,4.800200267384849e-06,0,0,0,0,0,59.70156960821961,59.01953592902855,60.04974917359021,13.053968286856293,1798.3932293779367,0,0,0.013053968286856293,nan,0,nan,nan,nan,nan,nan,0.0012564,0.0006488,0.00075445,0.0009403,0.0012564,0.0011179,0.0005800499999999999,0.0006722,0.00084625,0.0011179,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00594.mat,campanha_v1,,,
j00595,windows,diploee_facility_window10,mpc_qp_v5,{},0.012732953280078618,0,1,7.596347441690122e-06,0,0,0,0,0,58.71026905828178,57.97111723400875,60,15.332795400145034,870.1981973178976,0,0,0.015332795400145035,0.014541490536146284,5384,0,0,2.5011104298755527e-12,333283.200808402,4015243775612013.0,0.0215287,0.02557715,0.03391185,0.036099900000000004,0.0396724,0.0151723,0.0209361,0.0290819,0.031317750000000005,0.0343053,0.0045037,0.00425115,0.0049675,0.0053523500000000005,0.0084587,0,05_resultados\revisao_operacional\campanha_v1\j00595.mat,campanha_v1,,,
j00596,windows,diploee_facility_window10,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,4.261387852349776e-15,0,0,0,0,0,50.65931857781841,50.65931857781841,60,46.08653567305069,2307.7836363764254,0,0,0.04608653567305069,0.04743805837397019,8533,0,0,6.341451808111742e-10,666566.4042708572,8858386386927326.0,0.0559104,0.05790345,0.0690736,0.07316339999999999,0.0770249,0.0394804,0.04464765,0.0556036,0.05991715,0.0633503,0.0133449,0.01272765,0.0141557,0.015627250000000002,0.0197475,0,05_resultados\revisao_operacional\campanha_v1\j00596.mat,campanha_v1,,,
j00597,windows,diploee_facility_window11,heuristico,{},5.923132588654795,5.923132588654795,1,0.2646082226023318,0.262269108387142,264,0,0,0,59.15893595751757,59.15893595751757,60,9.664788612947993,1703.9436240856235,0,0,0.009664788612947993,nan,0,nan,nan,nan,nan,nan,4.91e-05,8e-06,9.8e-06,1.48e-05,4.91e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00597.mat,campanha_v1,,,
j00598,windows,diploee_facility_window11,heuristico_foresight,{},5.9231325554955845,5.9231325554955845,1,0.2308479195771156,0.2288126261809215,243,0,0,0,59.08161248825363,59.08161248825363,60,9.288407026584341,1646.3592592221462,0,0,0.009288407026584341,nan,0,nan,nan,nan,nan,nan,4.84e-05,9e-06,1.0350000000000001e-05,1.74e-05,4.84e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00598.mat,campanha_v1,,,
j00599,windows,diploee_facility_window11,miope_qp,{},7.161831894109127e-05,0,1,4.250410674458566e-06,0,0,0,0,0,59.33029899006595,59.31573412843952,60.066189294356185,12.616408343959588,1798.1125491307803,0,0,0.012616408343959587,nan,0,nan,nan,nan,nan,nan,0.001235,0.0006149,0.0007873,0.00096795,0.0012903,0.0010867,0.0005467,0.0007045,0.0008663,0.0011857,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00599.mat,campanha_v1,,,
j00600,windows,diploee_facility_window11,mpc_qp_v5,{},0.24193988510754139,0,1,8.786058590420092e-05,0,0,0,0,0,57.7865951379569,57.7865951379569,60.00014899869806,16.71828373523854,1086.5983202886055,0,0,0.01671828373523854,0.014721630133095687,4572,0,0,5.002220859751105e-12,333283.200808402,4015243775612013.0,0.0215265,0.02705655,0.035217899999999996,0.038003850000000006,0.0416749,0.015641,0.022323700000000002,0.030322750000000002,0.03270915,0.0365642,0.0040851,0.0043743,0.0052635,0.0057225,0.0075595,0,05_resultados\revisao_operacional\campanha_v1\j00600.mat,campanha_v1,,,
j00601,windows,diploee_facility_window11,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,4.378681782512488e-15,0,0,0,0,0,48.55843877741141,48.55843877741141,60,54.36820032075114,2628.233156824512,0,0,0.05436820032075114,0.04707366707368976,2613,0,0,1.9404069462325424e-09,666566.4042708572,8666386387089957.0,0.052411,0.058143349999999996,0.0654422,0.0697198,0.0863698,0.0363938,0.04483765,0.05199015,0.05607785,0.0637697,0.0127002,0.01268945,0.01408365,0.015416949999999999,0.0220783,0,05_resultados\revisao_operacional\campanha_v1\j00601.mat,campanha_v1,,,
j00602,windows,diploee_facility_window12,heuristico,{},5.298019505167986,5.298019505167986,1,0.10412447896151854,0.0883143662123839,170,0,0,0,58.689929828689046,58.689929828689046,60,6.222833313727387,462.8035051011407,0,0,0.006222833313727387,nan,0,nan,nan,nan,nan,nan,4.07e-05,8.1e-06,1.01e-05,1.815e-05,4.07e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00602.mat,campanha_v1,,,
j00603,windows,diploee_facility_window12,heuristico_foresight,{},5.298017091852103,5.298017091852103,1,0.10239423523587364,0.0866353336488016,168,0,0,0,58.686043363015585,58.686043363015585,60,6.24129402567619,462.80350510114056,0,0,0.00624129402567619,nan,0,nan,nan,nan,nan,nan,4.88e-05,9e-06,1.05e-05,1.94e-05,4.88e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00603.mat,campanha_v1,,,
j00604,windows,diploee_facility_window12,miope_qp,{},6.9226442604986e-05,0,1,3.651211269769356e-06,0,0,0,0,0,58.6075254455887,58.6075254455887,60,8.659149337914819,734.4609480301804,0,0,0.008659149337914819,nan,0,nan,nan,nan,nan,nan,0.0012576,0.0006193,0.00073885,0.0009230499999999999,0.0012576,0.0011178,0.0005507,0.00065275,0.0008498500000000001,0.0011178,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00604.mat,campanha_v1,,,
j00605,windows,diploee_facility_window12,mpc_qp_v5,{},0.01159381396423953,0,1,5.623341813785965e-06,0,0,0,0,0,58.62305027718712,58.62305027718712,60.28375687038474,13.048069606145377,499.0961599064311,0,0,0.013048069606145378,0.014478834863773216,1080,0,0,7.958078640513122e-13,333283.2021354289,4839136760385682.0,0.0300056,0.0204112,0.032916799999999996,0.0350548,0.0402638,0.0234293,0.0158128,0.028030350000000002,0.030008399999999998,0.0342268,0.0045807,0.00423805,0.00486595,0.0051649,0.0120929,0,05_resultados\revisao_operacional\campanha_v1\j00605.mat,campanha_v1,,,
j00606,windows,diploee_facility_window12,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,4.6439279890700096e-15,0,0,0,0,0,51.18948245443748,51.18948245443748,60,42.26562711895331,1751.7572667526838,0,0,0.04226562711895331,0.029160521512089588,3661,0,0,2.547722033341415e-10,666566.4042708572,9682279371700994.0,0.0586969,0.05854475,0.0660799,0.06872700000000001,0.0814734,0.0433458,0.0455057,0.0530117,0.05544155,0.0578392,0.012021,0.01261425,0.0136919,0.0154457,0.0283002,0,05_resultados\revisao_operacional\campanha_v1\j00606.mat,campanha_v1,,,
j00607,windows,diploee_facility_window13,heuristico,{},6.512877905595397,6.512877905595397,1,0.36910435826153243,0.3531452255690471,424,0,0,0,58.8103315000205,58.088533966121766,60,22.403802251682066,1910.585243307979,0,0,0.022403802251682065,nan,0,nan,nan,nan,nan,nan,4.73e-05,8.8e-06,1.9050000000000002e-05,2.44e-05,4.73e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00607.mat,campanha_v1,,,
j00608,windows,diploee_facility_window13,heuristico_foresight,{},6.512877905595397,6.512877905595397,1,0.2625697248081088,0.24657168516096312,334,0,0,0,58.62948420208606,58.016086317137294,60,21.496233539577293,1910.5852433079785,0,0,0.021496233539577293,nan,0,nan,nan,nan,nan,nan,4.97e-05,8.9e-06,1.02e-05,2.2199999999999998e-05,4.97e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00608.mat,campanha_v1,,,
j00609,windows,diploee_facility_window13,miope_qp,{},0.002965288945896205,0,1,1.211265724877681e-05,0,0,0,0,0,58.20658812581075,57.91906401207243,60,19.248098354926512,1628.6837468590288,0,0,0.019248098354926513,nan,0,nan,nan,nan,nan,nan,0.0013045,0.0006102,0.00078995,0.001003,0.0013045,0.0011575,0.0005422,0.0007075,0.00090005,0.0011575,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00609.mat,campanha_v1,,,
j00610,windows,diploee_facility_window13,mpc_qp_v5,{},0.20376750431863933,0,1,6.859038558909465e-05,0,0,0,0,0,56.40549296805857,56.19759575498253,60,22.417956098876573,1310.5148524937522,0,0,0.022417956098876573,0.014605414993482668,3933,0,0,1.4779288903810084e-12,333283.2021354289,4843142611315303.0,0.0329364,0.0300887,0.034770899999999993,0.036370150000000004,0.0380098,0.0258949,0.02504685,0.0295893,0.0311851,0.0333068,0.0045209,0.0044876,0.00533895,0.00657785,0.0135814,0,05_resultados\revisao_operacional\campanha_v1\j00610.mat,campanha_v1,,,
j00611,windows,diploee_facility_window13,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,3.845935915415389e-15,0,0,0,0,0,46.06459106250945,45.98449875741269,60,66.99516935016725,2293.6346203063285,0,0,0.06699516935016725,0.006625295042567814,778,0,0,1.1596057447604835e-10,666566.4042708572,9686285222630616.0,0.0680104,0.061189850000000004,0.07189315,0.07612555,0.0954152,0.0497849,0.04828765,0.05822705,0.06192925,0.0730899,0.0145239,0.0124001,0.0140228,0.0162604,0.0261801,0,05_resultados\revisao_operacional\campanha_v1\j00611.mat,campanha_v1,,,
j00612,windows,diploee_facility_window14,heuristico,{},3.0145865647612595,3.0145865647612595,1,0.09569806715226002,0.08211403111122334,125,0,0,0,58.65256180652848,58.62315143822211,60,6.745832250108765,498.88374943785675,0,0,0.006745832250108765,nan,0,nan,nan,nan,nan,nan,4.59e-05,8.1e-06,9.65e-06,1.3700000000000001e-05,4.59e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00612.mat,campanha_v1,,,
j00613,windows,diploee_facility_window14,heuristico_foresight,{},3.0145865647612595,3.0145865647612595,1,0.09227142254725379,0.0787367789583104,118,0,0,0,58.64483506937564,58.615424701069266,60,6.731524082059623,485.2582655527351,0,0,0.006731524082059623,nan,0,nan,nan,nan,nan,nan,4.7e-05,8.8e-06,9.9e-06,1.325e-05,4.7e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00613.mat,campanha_v1,,,
j00614,windows,diploee_facility_window14,miope_qp,{},6.872199546137381e-05,0,1,4.713166550478078e-06,0,0,0,0,0,58.56914088403927,58.536008908748144,60.01700117526209,8.426335419290284,715.5609244245111,0,0,0.008426335419290285,nan,0,nan,nan,nan,nan,nan,0.0013707,0.0005922,0.00072775,0.00090655,0.0013707,0.0011865,0.0005273,0.00064595,0.0008190000000000001,0.0011865,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00614.mat,campanha_v1,,,
j00615,windows,diploee_facility_window14,mpc_qp_v5,{},0.00881046395335261,0,1,4.086208679448608e-06,0,0,0,0,0,57.959744933505426,57.93651257497592,60,9.92384084007238,425.58826001798354,0,0,0.00992384084007238,0.0027012525574576784,144,0,0,1.9326762412674725e-12,333283.200808402,4015243775612013.0,0.019998,0.0200663,0.033201049999999996,0.03585675,0.0395555,0.0135383,0.015342100000000001,0.028397850000000002,0.03106445,0.0346485,0.0043808,0.00427745,0.0049933500000000006,0.0052415,0.0057725,0,05_resultados\revisao_operacional\campanha_v1\j00615.mat,campanha_v1,,,
j00616,windows,diploee_facility_window14,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,4.689763238246374e-15,0,0,0,0,0,50.88088133634076,50.88088133634076,60,46.78170767268254,1425.9583975491562,0,0,0.04678170767268254,0.03616469183693738,2463,0,0,1.6439116734545678e-10,666566.4042708572,8858386386927326.0,0.0560312,0.05637085,0.06715975,0.0713742,0.0776979,0.0401854,0.04369725,0.0539241,0.058117749999999996,0.0607548,0.0124893,0.0122512,0.0132607,0.0146762,0.0245345,0,05_resultados\revisao_operacional\campanha_v1\j00616.mat,campanha_v1,,,
j00617,windows,diploee_facility_window15,heuristico,{},8.992024722589889,8.992024722589889,1,0.29408820054377643,0.2898002541879609,230,0,0,0,59.171799288776704,58.90846729303763,60,9.133770373848723,1408.038404086677,0,0,0.009133770373848722,nan,0,nan,nan,nan,nan,nan,4e-05,7.9e-06,9.6e-06,1.73e-05,4e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00617.mat,campanha_v1,,,
j00618,windows,diploee_facility_window15,heuristico_foresight,{},8.992015788478994,8.992015788478994,1,0.21061514799598477,0.20843174003211754,169,0,0,0,59.029996594976886,58.901506637937445,60,8.489439118790228,1408.0384040866777,0,0,0.008489439118790229,nan,0,nan,nan,nan,nan,nan,4.46e-05,8.8e-06,9.9e-06,1.3199999999999999e-05,4.46e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00618.mat,campanha_v1,,,
j00619,windows,diploee_facility_window15,miope_qp,{},6.460550946485455e-05,0,1,4.020452334508595e-06,0,0,0,0,0,59.195977180602995,59.05217885128882,60,11.776641920365737,2000.5609623528555,0,0,0.011776641920365738,nan,0,nan,nan,nan,nan,nan,0.0012375,0.000581,0.0007232499999999999,0.00087495,0.0012375,0.001073,0.0005171500000000001,0.0006397,0.00079815,0.001073,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00619.mat,campanha_v1,,,
j00620,windows,diploee_facility_window15,mpc_qp_v5,{},0.009175066312252511,0,1,1.1337436700232486e-05,0,0,0,0,0,57.92319094712949,57.92319094712949,60,16.442552322660003,1261.1343196163664,0,0,0.016442552322660002,0.019882060219430286,4060,0,0,7.958078640513122e-13,333283.2021354289,4760754739507843.0,0.0315007,0.026087649999999997,0.032606300000000005,0.0348233,0.0463073,0.0240208,0.02147315,0.02767835,0.029839400000000002,0.0412502,0.0048037,0.00428445,0.00494615,0.0052517499999999995,0.0086706,0,05_resultados\revisao_operacional\campanha_v1\j00620.mat,campanha_v1,,,
j00621,windows,diploee_facility_window15,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,4.521229070143641e-15,0,0,0,0,0,48.286661760712484,48.286661760712484,60,56.34357861346487,2456.3985240316947,0,0,0.05634357861346487,0.05010873629301926,2445,0,0,1.5631940186722204e-10,666566.4042708572,9603897350823154.0,0.0615777,0.058214100000000005,0.06583865,0.06983575,0.0849005,0.0454926,0.045489,0.05277615,0.05722695,0.0608048,0.0131568,0.0123228,0.01326055,0.01417755,0.0268589,0,05_resultados\revisao_operacional\campanha_v1\j00621.mat,campanha_v1,,,
j00622,windows,diploee_facility_window16,heuristico,{},5.369450957880304,5.369450957880304,1,0.32114928839600815,0.31143996624479575,422,0,0,0,57.28517728280379,57.06968657895258,60,16.15064817131907,1562.0959521119748,0,0,0.01615064817131907,nan,0,nan,nan,nan,nan,nan,4.54e-05,8.1e-06,1.03e-05,1.3300000000000001e-05,4.59e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00622.mat,campanha_v1,,,
j00623,windows,diploee_facility_window16,heuristico_foresight,{},5.369450908859633,5.369450908859633,1,0.2789493765541473,0.2691269653265935,373,0,0,0,57.19375062535201,56.9782599215008,60,15.714422451970277,1497.521281104706,0,0,0.015714422451970276,nan,0,nan,nan,nan,nan,nan,4.69e-05,8.9e-06,1.1e-05,2.1649999999999998e-05,6.48e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00623.mat,campanha_v1,,,
j00624,windows,diploee_facility_window16,miope_qp,{},7.010847497213035e-05,0,1,1.0552530401373204e-05,0,0,0,0,0,57.178827588422315,56.98144580041726,60.01414705677894,16.66267222222166,1658.0861162922233,0,0,0.016662672222221658,nan,0,nan,nan,nan,nan,nan,0.0014318,0.0006056,0.00075175,0.00094455,0.0014318,0.0012711,0.000539,0.00066825,0.0008641,0.0012711,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00624.mat,campanha_v1,,,
j00625,windows,diploee_facility_window16,mpc_qp_v5,{},0.0688216224197915,0,1,3.3305231989947645e-05,0,0,0,0,0,55.466850813828394,55.30913339845076,60,23.11170801724092,799.0048039620556,0,0,0.023111708017240922,0.011131729307898297,1803,0,0,1.1368683772161603e-12,333283.200808402,4015243775612013.0,0.0201349,0.02795845,0.0341524,0.0357895,0.0376493,0.0145449,0.02325845,0.02943445,0.03105465,0.0327943,0.0039885,0.00434755,0.0049628499999999996,0.0052642999999999995,0.0057338,0,05_resultados\revisao_operacional\campanha_v1\j00625.mat,campanha_v1,,,
j00626,windows,diploee_facility_window16,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,4.3298008889667035e-15,0,0,0,0,0,44.628648382087476,44.628648382087476,60,73.01392018508437,1372.5706602430234,0,0,0.07301392018508437,7.105427357601002e-15,0,0,0,1.5506884665228426e-10,666566.4016168036,8030487551224027.0,0.0478035,0.05838245,0.0645994,0.06935115,0.0714759,0.0327315,0.0456872,0.051750950000000004,0.05593845,0.0588843,0.0125858,0.01223025,0.01310285,0.0138536,0.0178645,0,05_resultados\revisao_operacional\campanha_v1\j00626.mat,campanha_v1,,,
j00627,windows,diploee_facility_window17,heuristico,{},20.360796556788507,20.360796556788507,1,0.36846174133465426,0.35820055457441996,409,0,0,0,59.13445377621684,58.81171762773427,60,16.639016541683933,1902.834970054811,0,0,0.016639016541683933,nan,0,nan,nan,nan,nan,nan,7.02e-05,8.1e-06,9.3e-06,1.655e-05,7.02e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00627.mat,campanha_v1,,,
j00628,windows,diploee_facility_window17,heuristico_foresight,{},20.360796556788507,20.360796556788507,1,0.29979491039228756,0.29409774397291827,340,0,0,0,58.98891512157377,58.73413669971818,60,15.925717649931883,1875.4579473722683,0,0,0.01592571764993188,nan,0,nan,nan,nan,nan,nan,4.55e-05,8.7e-06,9.8e-06,1.62e-05,4.55e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00628.mat,campanha_v1,,,
j00629,windows,diploee_facility_window17,miope_qp,{},0.009228769292633388,0,1,1.0539030649314563e-05,0,0,0,0,0,58.74146901566568,58.72341076120855,60.026178095352364,15.100138790408042,1845.4598973829366,0,0,0.015100138790408042,nan,0,nan,nan,nan,nan,nan,0.0013638,0.0005738,0.0006720000000000001,0.0008059499999999999,0.0013638,0.001204,0.0005105,0.0005986,0.0007266,0.001204,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00629.mat,campanha_v1,,,
j00630,windows,diploee_facility_window17,mpc_qp_v5,{},0.895573839182866,0,1,0.00026028586993453193,0,0,0,0,0,56.50478379681283,56.50478379681283,60,20.153616429286732,1228.8335667548524,0,0,0.02015361642928673,0.014773246056392964,3366,0,0,2.5011104298755527e-12,333283.2021354289,4140591146156125.5,0.0270564,0.02679445,0.0332633,0.036283300000000004,0.0386213,0.0208493,0.02222245,0.02838465,0.0315374,0.0339315,0.0044373,0.004291700000000001,0.00491425,0.0052148,0.0055,0,05_resultados\revisao_operacional\campanha_v1\j00630.mat,campanha_v1,,,
j00631,windows,diploee_facility_window17,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,4.357363235661814e-15,0,0,0,0,0,46.37835523006897,46.37835523006897,60,64.81110059075952,2459.373729068407,0,0,0.06481110059075952,0.02328742229081371,1196,0,0,2.3356960809906013e-09,666566.4042708572,8983733757471442.0,0.0558421,0.0581894,0.0655955,0.07221649999999999,0.0910217,0.0410107,0.0453915,0.0528825,0.05892395,0.0619118,0.0116563,0.01227535,0.0134965,0.01449895,0.0308677,0,05_resultados\revisao_operacional\campanha_v1\j00631.mat,campanha_v1,,,
j00632,windows,diploee_facility_window18,heuristico,{},4.22146049066599,4.22146049066599,1,0.2533627684475943,0.2518354385684578,279,0,0,0,59.396030577702625,59.05015881542487,60,10.02252605605306,1463.7649366645828,0,0,0.01002252605605306,nan,0,nan,nan,nan,nan,nan,4.29e-05,8e-06,9.2e-06,1.205e-05,4.29e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00632.mat,campanha_v1,,,
j00633,windows,diploee_facility_window18,heuristico_foresight,{},4.221460490633717,4.221460490633717,1,0.22651811053720214,0.22557990831813424,250,0,0,0,59.39570642393388,59.019414631379405,60,10.05843766230119,1417.3590224370992,0,0,0.01005843766230119,nan,0,nan,nan,nan,nan,nan,5.06e-05,8.6e-06,1.14e-05,1.275e-05,5.06e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00633.mat,campanha_v1,,,
j00634,windows,diploee_facility_window18,miope_qp,{},7.087439490760516e-05,0,1,4.514071632005532e-06,0,0,0,0,0,59.56908229691415,59.23577839311282,60,12.104601736767249,2067.581050127334,0,0,0.01210460173676725,nan,0,nan,nan,nan,nan,nan,0.0012623,0.00057945,0.00069165,0.0008512999999999999,0.0012623,0.0011163,0.0005161499999999999,0.0006205,0.0007613,0.0011163,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00634.mat,campanha_v1,,,
j00635,windows,diploee_facility_window18,mpc_qp_v5,{},0.476181763047272,0,1,0.0001435691478527255,0,0,0,0,0,58.82201870448092,58.82201870448092,60.00955114858704,18.125474961658384,1128.4404287654077,0,0,0.018125474961658384,0.014151887532499074,3424,0,0,9.094947017729282e-13,333283.2021354289,4843142611315303.0,0.0274973,0.0246836,0.0322425,0.0352289,0.0380096,0.0210113,0.02024165,0.027439449999999997,0.0304312,0.0329241,0.0045687,0.0041579,0.0048233,0.0051456,0.0060959,0,05_resultados\revisao_operacional\campanha_v1\j00635.mat,campanha_v1,,,
j00636,windows,diploee_facility_window18,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,4.7182473977219135e-15,0,0,0,0,0,49.62698870489745,49.62698870489745,60,50.441848524364175,2299.7611201681166,0,0,0.050441848524364175,0.02128910182903354,2288,0,0,3.497575562505517e-09,666566.4042708572,9686285222630616.0,0.0565034,0.0574925,0.06603895,0.0708138,0.0772248,0.0410128,0.0447078,0.0530568,0.05820595,0.06032,0.0120362,0.01230935,0.01361715,0.0151051,0.0189464,0,05_resultados\revisao_operacional\campanha_v1\j00636.mat,campanha_v1,,,
j00637,windows,diploee_facility_window19,heuristico,{},28.841398560914687,28.841398560914687,1,0.30095865854884374,0.2862955189787415,409,0,0,0,58.16220332064566,56.915168446590016,60,23.900099998366738,1598.7061926511763,0,0,0.023900099998366738,nan,0,nan,nan,nan,nan,nan,4.37e-05,8e-06,9.2e-06,1.3599999999999999e-05,4.37e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00637.mat,campanha_v1,,,
j00638,windows,diploee_facility_window19,heuristico_foresight,{},28.841398560914687,28.841398560914687,1,0.2579578352052308,0.24370903340786276,351,0,0,0,58.079479134101156,56.83244426004551,60,23.497384356913265,1517.8706922621468,0,0,0.023497384356913266,nan,0,nan,nan,nan,nan,nan,4.73e-05,8.9e-06,1.04e-05,1.58e-05,4.73e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00638.mat,campanha_v1,,,
j00639,windows,diploee_facility_window19,miope_qp,{},0.3351064496361431,0,1,0.00010382311581840334,0,0,0,0,0,57.70071610237265,56.875549498411345,60,21.488061191352546,1606.4061510893373,0,0,0.021488061191352548,nan,0,nan,nan,nan,nan,nan,0.0013249,0.00057655,0.0006854000000000001,0.0008603,0.0013249,0.0011788,0.0005128,0.0006060499999999999,0.00077215,0.0011788,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00639.mat,campanha_v1,,,
