id,group,scenario,ctrl,params_json,P_raw_kW,P_filtered_kW,filter_kW,E_raw_kWh,E_filtered_kWh,T_gt1_s,T_gt50_s,T_gt100_s,T_gt350_s,SOC_final,SOC_min,SOC_max,throughput_kWh,u_total_variation,source_violation_kW,fallback_pct,EFC,recovery_event_starts_s,recovery_s,SOC_at_events,soc_prediction_max_error_pp,soc_sign_mismatches,soc_prediction_violation_pp,ineq_residual,eq_residual,hess_cond,constraint_gram_cond,cycle_first_s,cycle_p50_s,cycle_p95_s,cycle_p99_s,cycle_max_s,qp_first_s,qp_p50_s,qp_p95_s,qp_p99_s,qp_max_s,assembly_first_s,assembly_p50_s,assembly_p95_s,assembly_p99_s,assembly_max_s,overruns,evidence,campaign
j00489,plant_sensitivity,perda_fonte,miope_qp,"{""SOC_initial"": 45, ""tau_b"": 1}",547.1510132741696,547.1510132741696,1,14.669968975204291,14.669968975204288,150,150,150,37,44.23211706456343,42.790756254954594,46.3193529335668,31.290906555910908,1064.0188847942027,0,12.333333333333334,0.03129090655591091,500,150,46.3193529335668,nan,0,nan,nan,nan,nan,nan,0.0010335,0.0005084499999999999,0.0006648,0.00080635,0.0029471,0.000883,0.00043945,0.00058005,0.00069215,0.0028462,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00489.mat,campanha_v1
j00490,plant_sensitivity,perda_fonte,mpc_qp_v5,"{""SOC_initial"": 45, ""tau_b"": 1}",350.0144236515712,350.0144236515712,1,14.583339671637313,14.583339671637312,150,150,150,150,43.299717713198305,41.9042575268889,46.14793796965792,33.59032077677067,1871.5133519840488,0,1.5,0.03359032077677067,500,150,45.525874626677926,0.12004414074193903,1274,0,0,7.389644451905042e-13,333283.200808402,4065633976278518.5,0.0237226,0.023942199999999997,0.030584,0.039889400000000005,0.0472861,0.0177242,0.019433850000000003,0.025679149999999998,0.03407965,0.0417838,0.0043924,0.00408495,0.004853400000000001,0.0053200999999999995,0.0128939,0,05_resultados\revisao_operacional\campanha_v1\j00490.mat,campanha_v1
j00491,plant_sensitivity,perda_fonte,mpc_qp_estocastico_3cen,"{""SOC_initial"": 45, ""tau_b"": 1}",350.00000027754436,350.00000027754436,1,14.583333333471533,14.583333333471533,150,150,150,150,34.61230099527341,34.61230099527341,45,49.34157027245102,1407.9334416157235,0,0.08333333333333334,0.04934157027245102,500,150,41.393564645146654,7.105427357601002e-15,0,0,0,1.1368683772161603e-12,666566.4042708572,8976283259123858.0,0.0522984,0.0503638,0.06291920000000001,0.0961361,0.1632783,0.0378639,0.03872395,0.0513988,0.08470820000000001,0.151818,0.0115172,0.011169,0.012495800000000001,0.013485549999999999,0.0144432,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00491.mat,evento_adiantado_corrigido_v1
j00492,plant_sensitivity,multi_burst,heuristico,"{""SOC_initial"": 45, ""tau_b"": 1}",110.3638323514327,110.3638323514327,1,0.17782621597119055,0.1762537019640896,23,3,3,0,50.22776510873265,45,50.22776510873265,43.0180959504791,2350,0,0,0.0430180959504791,,,,nan,0,nan,nan,nan,nan,nan,3.89e-05,8.2e-06,1.04e-05,1.165e-05,8.43e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00492.mat,campanha_v1
j00493,plant_sensitivity,multi_burst,heuristico_foresight,"{""SOC_initial"": 45, ""tau_b"": 1}",36.787944117144235,36.787944117144235,1,0.03374327630111278,0.032631929255121365,11,0,0,0,49.11917022460074,45,49.11917022460074,41.49222711090363,2250,0,0,0.041492227110903626,,,,nan,0,nan,nan,nan,nan,nan,4.57e-05,8.9e-06,1.09e-05,1.56e-05,5.49e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00493.mat,campanha_v1
j00494,plant_sensitivity,multi_burst,miope_qp,"{""SOC_initial"": 45, ""tau_b"": 1}",133.70468212267036,133.70468212267036,1,0.12620360358774446,0.12619998153374795,6,3,3,0,46.340687607735184,44.99388407191752,46.340687607735184,22.730709390783,2800.875206881064,0,0,0.022730709390783,,,,nan,0,nan,nan,nan,nan,nan,0.0013229,0.00051225,0.00066075,0.00087845,0.0013229,0.0011728,0.0004431,0.0005751,0.000786,0.0011728,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00494.mat,campanha_v1
j00495,plant_sensitivity,multi_burst,mpc_qp_v5,"{""SOC_initial"": 45, ""tau_b"": 1}",0.017787807394455513,0,1,1.5871982242631816e-05,0,0,0,0,0,44.395565589233414,43.318669294371425,45.41286791795186,24.004266047232605,1248.9062371221007,0,0,0.024004266047232607,,,,0.044630047257228966,2536,0,0,2.3874235921539366e-12,333283.200808402,4065633976278518.5,0.0230079,0.02223515,0.027798200000000002,0.03106795,0.0359583,0.0171476,0.017825550000000003,0.023304199999999997,0.02613435,0.0312762,0.0041882,0.004022400000000001,0.00468415,0.0051859,0.0063367,0,05_resultados\revisao_operacional\campanha_v1\j00495.mat,campanha_v1
j00496,plant_sensitivity,multi_burst,mpc_qp_estocastico_3cen,"{""SOC_initial"": 45, ""tau_b"": 1}",5.684341886080802e-14,0,1,3.917236905219094e-15,0,0,0,0,0,38.38090344483094,37.39958082121423,45.17697008709125,43.80766591568769,2512.571580748402,0,0,0.043807665915687695,,,,0.10135111063265612,3554,0,0,2.26032170758117e-09,666566.4016168036,8131267952557030.0,0.0484052,0.04686875,0.05771685,0.0650637,0.0935737,0.0335513,0.03438175,0.04506425,0.0526917,0.0610858,0.012573,0.01187435,0.01344105,0.01445915,0.032101,0,05_resultados\revisao_operacional\campanha_v1\j00496.mat,campanha_v1
j00497,plant_sensitivity,perda_fonte,heuristico,"{""SOC_initial"": 45, ""tau_b"": 2}",622.938796870685,622.938796870685,1,14.776020093650432,14.776020093650432,150,150,150,150,44.25966919402872,42.82379055097923,46.31537661283775,31.065324614286737,950,0,0,0.031065324614286738,500,150,46.31537661283775,nan,0,nan,nan,nan,nan,nan,4.14e-05,7.9e-06,1e-05,1.1249999999999999e-05,4.14e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00497.mat,campanha_v1
j00498,plant_sensitivity,perda_fonte,heuristico_foresight,"{""SOC_initial"": 45, ""tau_b"": 2}",362.46619205751426,362.46619205751426,1,14.592134098151652,14.592134098151652,150,150,150,150,43.784886082104414,42.35357299801254,46.23989563041455,32.51902573815371,950,0,0,0.032519025738153705,500,150,45.91565521520313,nan,0,nan,nan,nan,nan,nan,4.53e-05,8.8e-06,1.21e-05,1.8800000000000003e-05,4.66e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00498.mat,campanha_v1
j00499,plant_sensitivity,perda_fonte,miope_qp,"{""SOC_initial"": 45, ""tau_b"": 2}",642.6115029286309,642.6115029286309,1,14.789908445326489,14.789908445326487,150,150,150,150,44.24150458522448,42.80174819712154,46.3192740675738,31.22946080926291,1390.0007500941194,0,0,0.03122946080926291,500,150,46.3192740675738,nan,0,nan,nan,nan,nan,nan,0.001056,0.000499,0.00064705,0.000828,0.001056,0.0009148,0.0004307,0.0005672,0.000713,0.0009148,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00499.mat,campanha_v1
j00500,plant_sensitivity,perda_fonte,mpc_qp_v5,"{""SOC_initial"": 45, ""tau_b"": 2}",350.1214115940347,350.1214115940347,1,14.583419046368274,14.58341904636827,150,150,150,150,43.445983617899515,42.05217884256789,46.146892214166336,33.114365556226446,1975.8451126745579,0,2.166666666666667,0.03311436555622645,500,150,45.693165447407615,0.12266252293437674,1787,0,0,0.0009835053109554792,333283.200808402,4015243775612013.0,0.027586,0.02557405,0.03131295,0.0387732,0.0937885,0.0210376,0.0211982,0.0266193,0.0341094,0.0894821,0.0048053,0.004004850000000001,0.0046712,0.0049305500000000006,0.0074657,0,05_resultados\revisao_operacional\campanha_v1\j00500.mat,campanha_v1
j00501,plant_sensitivity,perda_fonte,mpc_qp_estocastico_3cen,"{""SOC_initial"": 45, ""tau_b"": 2}",350.0000079743852,350.0000079743852,1,14.583333338976415,14.583333338976413,150,150,150,150,34.498499132437395,34.498499132437395,45,49.88212912092171,815.3871406909644,0,0,0.04988212912092171,500,150,41.2946621654381,7.105427357601002e-15,0,0,0,2.8421709430404007e-13,666566.4042708572,8858386386927326.0,0.0552571,0.05307225,0.0638185,0.1080545,0.1172396,0.0409947,0.041374850000000005,0.05239355,0.0959133,0.105328,0.0117414,0.01128875,0.0121801,0.012961199999999999,0.0200997,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00501.mat,evento_adiantado_corrigido_v1
j00502,plant_sensitivity,multi_burst,heuristico,"{""SOC_initial"": 45, ""tau_b"": 2}",181.95919791379004,181.95919791379004,1,0.4710111084241515,0.4684848206962306,51,11,6,0,50.22388724230997,45,50.22388724230997,42.61581891508794,2350,0,0,0.04261581891508794,,,,nan,0,nan,nan,nan,nan,nan,4.27e-05,7.9e-06,9.3e-06,1.41e-05,4.88e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00502.mat,campanha_v1
j00503,plant_sensitivity,multi_burst,heuristico_foresight,"{""SOC_initial"": 45, ""tau_b"": 2}",60.653065971263345,60.653065971263345,1,0.09553949469919219,0.09324819045382668,30,2,0,0,49.113779278564465,45,49.113779278564465,41.23737834555869,2250,0,0,0.04123737834555869,,,,nan,0,nan,nan,nan,nan,nan,4.45e-05,8.8e-06,1.15e-05,1.29e-05,4.68e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00503.mat,campanha_v1
j00504,plant_sensitivity,multi_burst,miope_qp,"{""SOC_initial"": 45, ""tau_b"": 2}",158.51337465116143,158.51337465116143,1,0.19476882577067026,0.19476582336246648,6,6,3,0,46.296493190827526,44.966224488772866,46.296493190827526,22.469421526995358,3943.88533517175,0,0,0.022469421526995357,,,,nan,0,nan,nan,nan,nan,nan,0.0010141,0.00049935,0.0006328,0.0008581,0.0010141,0.0008735,0.0004322,0.0005623500000000001,0.0007778,0.0008915,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00504.mat,campanha_v1
j00505,plant_sensitivity,multi_burst,mpc_qp_v5,"{""SOC_initial"": 45, ""tau_b"": 2}",0.01839150174095039,0,1,1.6811308172432545e-05,0,0,0,0,0,44.39335647770018,43.31888366198727,45.41252163761455,23.979949734085057,1261.219206675874,0,0,0.023979949734085057,,,,0.04372931164586902,2329,0,0,2.2737367544323206e-13,333283.200808402,4015243775612013.0,0.0250721,0.02435145,0.0317065,0.03568465,0.0431835,0.0192043,0.01972755,0.026697850000000002,0.03022795,0.0374147,0.0042247,0.0041937499999999996,0.0049697000000000005,0.005340050000000001,0.0090411,0,05_resultados\revisao_operacional\campanha_v1\j00505.mat,campanha_v1
j00506,plant_sensitivity,multi_burst,mpc_qp_estocastico_3cen,"{""SOC_initial"": 45, ""tau_b"": 2}",5.684341886080802e-14,0,1,3.868510450249434e-15,0,0,0,0,0,38.363165480424826,37.38600130758999,45.17778204186879,43.84849896982666,2555.6654840785673,0,0,0.043848498969826656,,,,0.09935361786209995,3444,0,0,5.866240826435387e-11,666566.4016168036,8030487551224027.0,0.0529524,0.0508121,0.06089625,0.06873604999999999,0.0810553,0.0375004,0.0381027,0.0479948,0.05588245,0.0638354,0.0130905,0.0119427,0.01398715,0.0153983,0.0194373,0,05_resultados\revisao_operacional\campanha_v1\j00506.mat,campanha_v1
j00507,plant_sensitivity,perda_fonte,heuristico,"{""SOC_initial"": 45, ""tau_b"": 4}",700.4603523821322,700.4603523821322,1,15.02343479135681,15.02343479135681,150,150,150,150,44.25627364762137,42.8373125083837,46.310153413663954,30.859755104826263,950,0,0,0.03085975510482626,500,150,46.310153413663954,nan,0,nan,nan,nan,nan,nan,4.45e-05,8e-06,1.1050000000000001e-05,1.385e-05,4.45e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00507.mat,campanha_v1
j00508,plant_sensitivity,perda_fonte,heuristico_foresight,"{""SOC_initial"": 45, ""tau_b"": 4}",386.5692096796387,386.5692096796387,1,14.629256252686064,14.629256252686064,150,150,150,150,43.7812572440947,42.36636179672784,46.23633200693441,32.33618720533001,950,0,0,0.03233618720533001,500,150,45.95452484104044,nan,0,nan,nan,nan,nan,nan,4.47e-05,8.9e-06,1.18e-05,2.1349999999999997e-05,5.7e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00508.mat,campanha_v1
j00509,plant_sensitivity,perda_fonte,miope_qp,"{""SOC_initial"": 45, ""tau_b"": 4}",711.5195431085499,711.5195431085499,1,15.039390265725597,15.039390194073384,151,150,150,150,44.265637814356126,42.83040598485587,46.318153730593274,31.058304740112955,1562.0166630152407,0,0,0.031058304740112955,500,158,46.318153730593274,nan,0,nan,nan,nan,nan,nan,0.0010568,0.00051585,0.00067545,0.0009247999999999999,0.0010581,0.000912,0.0004464,0.00059045,0.00084345,0.0009515,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00509.mat,campanha_v1
j00510,plant_sensitivity,perda_fonte,mpc_qp_v5,"{""SOC_initial"": 45, ""tau_b"": 4}",350.00358786535395,350.00358786535395,1,14.583337838924674,14.583337838924672,150,150,150,150,42.80234813958339,41.411468233283074,46.1448184046426,35.82919389786725,950.0829373400643,0,0,0.03582919389786725,500,150,45.08824230251336,0.11141858417814632,832,0,0,9.094947017729282e-13,333283.200808402,3903314509184172.5,0.027212,0.02666115,0.0319956,0.04499045,0.0505449,0.0215861,0.022280849999999998,0.0276102,0.0402252,0.0453074,0.0040415,0.0039793,0.0046485,0.005202,0.007075,0,05_resultados\revisao_operacional\campanha_v1\j00510.mat,campanha_v1
j00511,plant_sensitivity,perda_fonte,mpc_qp_estocastico_3cen,"{""SOC_initial"": 45, ""tau_b"": 4}",350.0007640483266,350.0007640483266,1,14.583334292821723,14.583334292821721,150,150,150,150,34.3986874349725,34.3986874349725,45,50.35623468388043,953.416382091374,0,0,0.05035623468388043,500,150,41.22078926835988,7.105427357601002e-15,0,0,0,6.821210263296962e-13,666566.4042708572,8596558524070728.0,0.0504921,0.05110765,0.0655531,0.10672115,0.1116449,0.0363088,0.03965895,0.053953799999999996,0.09530050000000001,0.0994921,0.0116483,0.0112376,0.012147,0.0128648,0.0136941,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00511.mat,evento_adiantado_corrigido_v1
j00512,plant_sensitivity,multi_burst,heuristico,"{""SOC_initial"": 45, ""tau_b"": 4}",233.64023492033988,233.64023492033988,1,1.0754551029671766,1.069699805094769,102,25,12,0,50.21534280199357,45,50.21534280199357,41.83910126254025,2350,0,0,0.04183910126254025,,,,nan,0,nan,nan,nan,nan,nan,4.22e-05,7.9e-06,9.400000000000001e-06,1.295e-05,4.22e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00512.mat,campanha_v1
j00513,plant_sensitivity,multi_burst,heuristico_foresight,"{""SOC_initial"": 45, ""tau_b"": 4}",77.88007830712894,77.88007830712894,1,0.24749606361189577,0.24200627048411075,69,4,0,0,49.1031018351222,45,49.1031018351222,40.668491766815244,2250,0,0,0.040668491766815244,,,,nan,0,nan,nan,nan,nan,nan,4.45e-05,8.8e-06,1.12e-05,1.41e-05,4.87e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00513.mat,campanha_v1
j00514,plant_sensitivity,multi_burst,miope_qp,"{""SOC_initial"": 45, ""tau_b"": 4}",176.57920160730342,176.57920160730342,1,0.30466170537680115,0.30465987750701856,9,9,6,0,46.2475170288554,44.931187530720884,46.2475170288554,22.515373977634805,5308.0648397694495,0,0,0.022515373977634805,,,,nan,0,nan,nan,nan,nan,nan,0.0010611,0.0005060500000000001,0.00064715,0.00079565,0.0010611,0.0009226,0.000438,0.0005657500000000001,0.00071915,0.0009226,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00514.mat,campanha_v1
j00515,plant_sensitivity,multi_burst,mpc_qp_v5,"{""SOC_initial"": 45, ""tau_b"": 4}",0.019730280955428725,0,1,1.7978470534646345e-05,0,0,0,0,0,44.39592800404696,43.325637096401216,45.411641809025646,23.885443411009387,1282.4870996766654,0,0,0.023885443411009386,,,,0.04178407821092378,2282,0,0,3.149125404888764e-11,333283.200808402,3903314509184172.5,0.0253028,0.02394815,0.03202365,0.0374356,0.0406255,0.0197029,0.019441550000000002,0.026862200000000003,0.03201205,0.0353502,0.0039248,0.00416595,0.00495345,0.005419500000000001,0.0062036,0,05_resultados\revisao_operacional\campanha_v1\j00515.mat,campanha_v1
j00516,plant_sensitivity,multi_burst,mpc_qp_estocastico_3cen,"{""SOC_initial"": 45, ""tau_b"": 4}",5.684341886080802e-14,0,1,4.0402866237817154e-15,0,0,0,0,0,38.34549561031036,37.377947386731115,45.18048108532397,43.842369147865476,2646.410653455114,0,0,0.043842369147865476,,,,0.09516183188314642,3225,0,0,2.3957227313076146e-09,666566.4016168036,7806629018368347.0,0.0562915,0.0528381,0.06425995000000001,0.0705501,0.0953599,0.0416972,0.03936515,0.05049815,0.05483235,0.0807763,0.012219,0.01290105,0.0149341,0.0163324,0.0348972,0,05_resultados\revisao_operacional\campanha_v1\j00516.mat,campanha_v1
j00517,plant_sensitivity,perda_fonte,heuristico,"{""SOC_initial"": 60, ""tau_b"": 1}",497.15177646857694,497.15177646857694,1,14.647997411874371,14.647997411874371,150,150,150,37,57.94168753489098,56.49744702086331,60,24.238392514202314,850,0,0,0.024238392514202314,500,150,60,nan,0,nan,nan,nan,nan,nan,4e-05,8e-06,1.03e-05,1.985e-05,5.12e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00517.mat,campanha_v1
j00518,plant_sensitivity,perda_fonte,heuristico_foresight,"{""SOC_initial"": 60, ""tau_b"": 1}",352.8546302093057,352.8546302093057,1,14.584587766249403,14.584587766249403,150,150,150,33,57.54361101969033,56.10454449079022,60,26.07744803137841,850,0,0,0.02607744803137841,500,150,59.65155602675927,nan,0,nan,nan,nan,nan,nan,4.39e-05,9e-06,1.13e-05,1.5700000000000002e-05,4.39e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00518.mat,campanha_v1
j00519,plant_sensitivity,perda_fonte,miope_qp,"{""SOC_initial"": 60, ""tau_b"": 1}",497.1513942629863,497.1513942629863,1,14.647997243918727,14.647997243918724,150,150,150,37,57.9081065837405,56.46674786070409,60,24.36904620395194,910.0008250770838,0,12.333333333333334,0.02436904620395194,500,150,59.99997016695535,nan,0,nan,nan,nan,nan,nan,0.0012479,0.0005944,0.0007782500000000001,0.00106295,0.0016423,0.001098,0.0005275,0.0006871,0.000939,0.0014408,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00519.mat,campanha_v1
j00520,plant_sensitivity,perda_fonte,mpc_qp_v5,"{""SOC_initial"": 60, ""tau_b"": 1}",350.0049954682016,350.0049954682016,1,14.58333552853553,14.583335528535528,150,150,150,150,57.17015449634884,55.774755588186004,60,27.4141157359209,1469.3170703012393,0,2,0.0274141157359209,500,150,59.396376032628055,0.015030091309071736,800,0,0,1.5347723092418164e-12,333283.200808402,4065633976278518.5,0.0205304,0.023721350000000002,0.0301055,0.0403071,0.0615362,0.0148939,0.0192296,0.025210200000000002,0.0346642,0.0558276,0.0038609,0.00418435,0.0050101,0.0053488500000000005,0.0081519,0,05_resultados\revisao_operacional\campanha_v1\j00520.mat,campanha_v1
j00521,plant_sensitivity,perda_fonte,mpc_qp_estocastico_3cen,"{""SOC_initial"": 60, ""tau_b"": 1}",350.0000002774251,350.0000002774251,1,14.583333333471483,14.583333333471483,150,150,150,150,49.58525274223615,49.58525274223615,60,49.47004947437769,1407.8834967486057,0,0.08333333333333334,0.04947004947437769,500,150,56.366518297705895,7.105427357601002e-15,0,0,0,9.094947017729282e-13,666566.4042708572,8976283259123858.0,0.0434174,0.0486564,0.06494235,0.0975384,0.1656347,0.0298001,0.037014649999999996,0.052930149999999995,0.08615819999999999,0.1538164,0.0107465,0.011213500000000001,0.012157,0.01280115,0.0143779,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00521.mat,evento_adiantado_corrigido_v1
j00522,plant_sensitivity,multi_burst,heuristico,"{""SOC_initial"": 60, ""tau_b"": 1}",55.18191617571635,55.18191617571635,1,0.07274708835866692,0.07225692233296738,15,3,0,0,59.506631451384486,58.81457210031389,60,13.111337215521777,1500,0,0,0.013111337215521776,,,,nan,0,nan,nan,nan,nan,nan,5.07e-05,7.9e-06,1.01e-05,1.98e-05,5.07e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00522.mat,campanha_v1
j00523,plant_sensitivity,multi_burst,heuristico_foresight,"{""SOC_initial"": 60, ""tau_b"": 1}",36.787944117144235,36.787944117144235,1,0.01757725666583718,0.016762000597759483,7,0,0,0,59.50868066899133,58.665458081459946,60,17.30205447434464,1500,0,0,0.01730205447434464,,,,nan,0,nan,nan,nan,nan,nan,4.56e-05,8.8e-06,1.15e-05,1.3150000000000001e-05,4.8e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00523.mat,campanha_v1
j00524,plant_sensitivity,multi_burst,miope_qp,"{""SOC_initial"": 60, ""tau_b"": 1}",84.09502012504943,84.09502012504943,1,0.06488605544343441,0.06488240714167462,3,3,0,0,59.73853802019891,59.06231849632725,60,14.871410024212377,2963.983552398006,0,0,0.014871410024212377,,,,nan,0,nan,nan,nan,nan,nan,0.0012,0.00059725,0.0007353,0.0009043,0.0012096,0.0010573,0.0005315,0.0006514,0.0008038,0.0010621,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00524.mat,campanha_v1
j00525,plant_sensitivity,multi_burst,mpc_qp_v5,"{""SOC_initial"": 60, ""tau_b"": 1}",0.017568631591018402,0,1,1.4687505849416554e-05,0,0,0,0,0,58.94020737192149,57.86929284454764,60,21.9715154264472,1147.681493897674,0,0,0.0219715154264472,,,,0.04462404014535082,2186,0,0,4.547473508864641e-13,333283.200808402,4065633976278518.5,0.0202672,0.02259215,0.03065885,0.03622445,0.03986,0.0147388,0.01765875,0.0258667,0.0308325,0.0350021,0.0039418,0.004335,0.005190449999999999,0.00560935,0.0103267,0,05_resultados\revisao_operacional\campanha_v1\j00525.mat,campanha_v1
j00526,plant_sensitivity,multi_burst,mpc_qp_estocastico_3cen,"{""SOC_initial"": 60, ""tau_b"": 1}",5.684341886080802e-14,0,1,3.886223904409686e-15,0,0,0,0,0,53.031070155298885,52.05069019069201,60,43.68779135623235,2410.8930184201713,0,0,0.04368779135623235,,,,0.10135396059826007,1942,0,0,2.1760797608294524e-09,666566.4016168036,8131267952557030.0,0.0411897,0.049149899999999996,0.06409515,0.07261265,0.1064634,0.026462,0.035597000000000004,0.04825905,0.05632215,0.0647622,0.0122576,0.012636399999999999,0.016214100000000002,0.018901750000000002,0.0445276,0,05_resultados\revisao_operacional\campanha_v1\j00526.mat,campanha_v1
j00527,plant_sensitivity,perda_fonte,heuristico,"{""SOC_initial"": 60, ""tau_b"": 2}",592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.16e-05,8.2e-06,1.06e-05,1.145e-05,4.45e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00527.mat,campanha_v1
j00528,plant_sensitivity,perda_fonte,heuristico_foresight,"{""SOC_initial"": 60, ""tau_b"": 2}",362.4661767623983,362.4661767623983,1,14.59213408735375,14.59213408735375,150,150,150,150,57.54164304310025,56.110329959008375,60,26.00915945308827,850,0,0,0.02600915945308827,500,150,59.672412178472214,nan,0,nan,nan,nan,nan,nan,4.64e-05,9.1e-06,1.24e-05,2.17e-05,4.64e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00528.mat,campanha_v1
j00529,plant_sensitivity,perda_fonte,miope_qp,"{""SOC_initial"": 60, ""tau_b"": 2}",592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012729,0.0006095499999999999,0.00097825,0.001275,0.0017795,0.0011221,0.0005412500000000001,0.0008612,0.00113375,0.0016474,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00529.mat,campanha_v1
j00530,plant_sensitivity,perda_fonte,mpc_qp_v5,"{""SOC_initial"": 60, ""tau_b"": 2}",350.0673643906158,350.0673643906158,1,14.583380890632919,14.583380890632919,150,150,150,150,57.09765980475696,55.703914844740474,60,27.741904277043087,1655.8768161818073,0,1.5833333333333335,0.027741904277043088,500,150,59.3449119390287,0.014570765323362878,733,0,0,0.003397654078071355,333283.200808402,4015243775612013.0,0.022231,0.02638185,0.0348464,0.042251,0.0540339,0.0153734,0.0217526,0.029135599999999998,0.035748550000000004,0.0411917,0.0049096,0.0043169,0.0055705,0.0068423500000000005,0.0239545,0,05_resultados\revisao_operacional\campanha_v1\j00530.mat,campanha_v1
j00531,plant_sensitivity,perda_fonte,mpc_qp_estocastico_3cen,"{""SOC_initial"": 60, ""tau_b"": 2}",350.0000079452134,350.0000079452134,1,14.58333333895582,14.583333338955818,150,150,150,150,49.403721718446974,49.403721718446974,60,50.33232183737638,831.9827192014416,0,0,0.050332321837376376,500,150,56.199886737852154,7.105427357601002e-15,0,0,0,5.684341886080801e-13,666566.4042708572,8858386386927326.0,0.0457411,0.0513318,0.06377284999999999,0.1067545,0.1152217,0.0319965,0.039664450000000004,0.05223765,0.0947558,0.1033935,0.0113151,0.0112267,0.0120638,0.012431000000000001,0.0133301,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00531.mat,evento_adiantado_corrigido_v1
j00532,plant_sensitivity,multi_burst,heuristico,"{""SOC_initial"": 60, ""tau_b"": 2}",90.97959895689502,90.97959895689502,1,0.20550940327597353,0.20421109022992198,32,6,0,0,59.515824950778885,58.829675043486894,60,13.028594539481423,1500,0,0,0.013028594539481422,,,,nan,0,nan,nan,nan,nan,nan,3.7e-05,8e-06,1.01e-05,1.355e-05,3.7e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00532.mat,campanha_v1
