id,ctrl,step_0based,time_s,exitflag,cause,command,P_raw,eq_residual,source
j00489,miope_qp,554,554,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,555,555,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,556,556,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,557,557,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,558,558,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,559,559,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,560,560,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,561,561,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,562,562,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,563,563,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,564,564,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,565,565,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,566,566,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,567,567,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,568,568,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,569,569,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,570,570,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,571,571,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,572,572,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,573,573,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,574,574,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,575,575,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,576,576,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,577,577,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,578,578,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,579,579,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,580,580,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,581,581,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,582,582,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,583,583,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,584,584,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,585,585,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,586,586,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,587,587,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,588,588,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,589,589,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,590,590,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,591,591,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,592,592,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,593,593,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,594,594,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,595,595,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,596,596,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,597,597,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,598,598,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,599,599,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,600,600,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,601,601,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,602,602,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,603,603,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,604,604,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,605,605,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,606,606,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,607,607,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,608,608,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,609,609,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,610,610,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,611,611,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,612,612,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,613,613,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,614,614,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,615,615,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,616,616,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,617,617,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,618,618,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,619,619,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,620,620,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,621,621,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,622,622,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,623,623,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,624,624,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,625,625,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,626,626,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,627,627,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,628,628,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,629,629,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,630,630,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,631,631,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,632,632,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,633,633,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,634,634,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,635,635,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,636,636,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,637,637,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,638,638,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,639,639,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,640,640,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,641,641,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,642,642,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,643,643,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,644,644,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,645,645,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,646,646,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,647,647,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,648,648,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00489,miope_qp,649,649,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00489.mat
j00490,mpc_qp_v5,465,465,-6,nao_convexo,-50.0,2.842170943040401e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,467,467,-6,nao_convexo,-50.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,469,469,-6,nao_convexo,-50.0,4.263256414560601e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,471,471,-6,nao_convexo,26.666666666666668,5.3290705182007514e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,472,472,-6,nao_convexo,40.0,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,473,473,-6,nao_convexo,53.333333333333336,1.4210854715202004e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,475,475,-6,nao_convexo,80.0,1.4210854715202004e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,476,476,-6,nao_convexo,93.33333333333333,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,477,477,-6,nao_convexo,106.66666666666667,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,478,478,-6,nao_convexo,120.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,479,479,-6,nao_convexo,133.33333333333331,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,480,480,-6,nao_convexo,146.66666666666666,2.842170943040401e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,482,482,-6,nao_convexo,173.33333333333334,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,483,483,-6,nao_convexo,186.66666666666666,5.684341886080802e-14,5.684341886080801e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,484,484,-6,nao_convexo,200.0,2.842170943040401e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,485,485,-6,nao_convexo,213.33333333333334,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,487,487,-6,nao_convexo,240.0,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00490,mpc_qp_v5,490,490,-6,nao_convexo,280.0,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00490.mat
j00491,mpc_qp_estocastico_3cen,470,470,-6,nao_convexo,13.333333333333334,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00491.mat
j00500,mpc_qp_v5,454,454,-6,nao_convexo,-50.0,1.4210854715202004e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,457,457,-6,nao_convexo,-50.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,458,458,-6,nao_convexo,-50.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,459,459,-6,nao_convexo,-50.0,4.973799150320701e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,460,460,-6,nao_convexo,-50.0,4.263256414560601e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,461,461,-6,nao_convexo,-50.0,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,462,462,-6,nao_convexo,-50.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,463,463,-6,nao_convexo,-50.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,464,464,-6,nao_convexo,-50.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,465,465,-6,nao_convexo,-50.0,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,466,466,-6,nao_convexo,-50.0,1.4210854715202004e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,467,467,-6,nao_convexo,-50.0,4.973799150320701e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,468,468,-6,nao_convexo,-50.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,469,469,-6,nao_convexo,-50.0,5.684341886080802e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,470,470,-6,nao_convexo,13.333333333333334,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,471,471,-6,nao_convexo,26.666666666666668,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,472,472,-6,nao_convexo,40.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,473,473,-6,nao_convexo,53.333333333333336,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,475,475,-6,nao_convexo,80.0,2.842170943040401e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,476,476,-6,nao_convexo,93.33333333333333,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,477,477,-6,nao_convexo,106.66666666666667,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,478,478,-6,nao_convexo,120.0,4.263256414560601e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,481,481,-6,nao_convexo,160.0,0.0,4.547473508864641e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,482,482,-6,nao_convexo,173.33333333333334,0.0,4.433786671143025e-12,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,483,483,-6,nao_convexo,186.66666666666666,5.684341886080802e-14,6.821210263296962e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00500,mpc_qp_v5,485,485,-6,nao_convexo,213.33333333333334,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00500.mat
j00519,miope_qp,502,502,-2,qp_inviavel,400.0,369.91477562124805,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,503,503,-2,qp_inviavel,400.0,357.3262365265994,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,504,504,-2,qp_inviavel,400.0,352.69517179929517,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,505,505,-2,qp_inviavel,400.0,350.9914982953858,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,506,506,-2,qp_inviavel,400.0,350.36475183882897,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,507,507,-2,qp_inviavel,400.0,350.1341847026347,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,508,508,-2,qp_inviavel,400.0,350.04936379341905,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,509,509,-2,qp_inviavel,400.0,350.0181599247371,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,510,510,-2,qp_inviavel,400.0,350.006680662964,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,511,511,-2,qp_inviavel,400.0,350.0024576785579,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,512,512,-2,qp_inviavel,400.0,350.0009041294145,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,513,513,-2,qp_inviavel,400.0,350.0003326106238,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,514,514,-2,qp_inviavel,400.0,350.0001223606104,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,515,515,-2,qp_inviavel,400.0,350.000045013953,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,516,516,-2,qp_inviavel,400.0,350.0000165597079,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,517,517,-2,qp_inviavel,400.0,350.0000060919761,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,518,518,-2,qp_inviavel,400.0,350.0000022411128,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,519,519,-2,qp_inviavel,400.0,350.00000082445933,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,520,520,-2,qp_inviavel,400.0,350.00000030330165,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,521,521,-2,qp_inviavel,400.0,350.00000011157846,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,522,522,-2,qp_inviavel,400.0,350.00000004104743,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,523,523,-2,qp_inviavel,400.0,350.0000000151005,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,524,524,-2,qp_inviavel,400.0,350.0000000055552,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,525,525,-2,qp_inviavel,400.0,350.00000000204363,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,526,526,-2,qp_inviavel,400.0,350.0000000007518,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,527,527,-2,qp_inviavel,400.0,350.0000000002766,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,528,528,-2,qp_inviavel,400.0,350.00000000010175,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,529,529,-2,qp_inviavel,400.0,350.0000000000374,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,530,530,-2,qp_inviavel,400.0,350.00000000001376,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,531,531,-2,qp_inviavel,400.0,350.00000000000506,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,532,532,-2,qp_inviavel,400.0,350.0000000000019,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,533,533,-2,qp_inviavel,400.0,350.0000000000007,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,534,534,-2,qp_inviavel,400.0,350.0000000000002,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,535,535,-2,qp_inviavel,400.0,350.0000000000001,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,536,536,-2,qp_inviavel,400.0,350.00000000000006,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,537,537,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,538,538,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,539,539,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,540,540,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,541,541,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,542,542,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,543,543,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,544,544,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,545,545,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,546,546,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,547,547,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,548,548,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,549,549,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,550,550,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,551,551,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,552,552,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,553,553,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,554,554,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,555,555,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,556,556,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,557,557,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,558,558,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,559,559,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,560,560,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,561,561,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,562,562,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
j00519,miope_qp,563,563,-2,qp_inviavel,400.0,350.0,nan,05_resultados\revisao_operacional\campanha_v1\j00519.mat
