cenario,k,SOC,PBESS,uref,Pload,Pmax,grid,u_heur,u_fs,SOC_next,Pnao
carga_faixas,110,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,111,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,112,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,113,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,114,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,115,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,116,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,117,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,118,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,119,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,120,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,121,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,122,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,123,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,124,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,125,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,126,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,127,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,128,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,129,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,130,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,131,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,132,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
